"  SAMPLE"	"  NUMBER"	" TAKEOFF"	"KILOVOLT"	" CURRENT"	"BEAMSIZE"	"    LINE"	"  Si WT%"	"  Na WT%"	"  Al WT%"	"  Nb WT%"	"  Sn WT%"	"   W WT%"	"  Ta WT%"	"  Ti WT%"	"  Mn WT%"	"  Fe WT%"	"  Zr WT%"	"   O WT%"	"   TOTAL"	"    SiO2"	"    Na2O"	"   Al2O3"	"   Nb2O5"	"    SnO2"	"     WO3"	"   Ta2O5"	"    TiO2"	"     MnO"	"     FeO"	"    ZrO2"	"       O"	"   TOTAL"	"  Si AT%"	"  Na AT%"	"  Al AT%"	"  Nb AT%"	"  Sn AT%"	"   W AT%"	"  Ta AT%"	"  Ti AT%"	"  Mn AT%"	"  Fe AT%"	"  Zr AT%"	"   O AT%"	"Si OXMOL%"	"Na OXMOL%"	"Al OXMOL%"	"Nb OXMOL%"	"Sn OXMOL%"	"W OXMOL%"	"Ta OXMOL%"	"Ti OXMOL%"	"Mn OXMOL%"	"Fe OXMOL%"	"Zr OXMOL%"	"O OXMOL%"	"   TOTAL"	" FORMULA"	"   BASIS"	"Si FORMULA"	"Na FORMULA"	"Al FORMULA"	"Nb FORMULA"	"Sn FORMULA"	"W FORMULA"	"Ta FORMULA"	"Ti FORMULA"	"Mn FORMULA"	"Fe FORMULA"	"Zr FORMULA"	"O FORMULA"	"Si CDL99"	"Na CDL99"	"Al CDL99"	"Nb CDL99"	"Sn CDL99"	" W CDL99"	"Ta CDL99"	"Ti CDL99"	"Mn CDL99"	"Fe CDL99"	"Zr CDL99"	"SiO2 CDL99"	"Na2O CDL99"	"Al2O3 CDL99"	"Nb2O5 CDL99"	"SnO2 CDL99"	"WO3 CDL99"	"Ta2O5 CDL99"	"TiO2 CDL99"	"MnO CDL99"	"FeO CDL99"	"ZrO2 CDL99"	"Si %ERR "	"Na %ERR "	"Al %ERR "	"Nb %ERR "	"Sn %ERR "	" W %ERR "	"Ta %ERR "	"Ti %ERR "	"Mn %ERR "	"Fe %ERR "	"Zr %ERR "	"   X-POS"	"   Y-POS"	"   Z-POS"	" RELDIST"	"BEAMCURR"	"Si STD_NUM"	"Na STD_NUM"	"Al STD_NUM"	"Nb STD_NUM"	"Sn STD_NUM"	"W STD_NUM"	"Ta STD_NUM"	"Ti STD_NUM"	"Mn STD_NUM"	"Fe STD_NUM"	"Zr STD_NUM"	"Si STD_NAM"	"Na STD_NAM"	"Al STD_NAM"	"Nb STD_NAM"	"Sn STD_NAM"	"W STD_NAM"	"Ta STD_NAM"	"Ti STD_NAM"	"Mn STD_NAM"	"Fe STD_NAM"	"Zr STD_NAM"
"BT-twinsector (continued)"	4	 40.0000	 20.0000	 80.0000	 .000000	744	 .000000	 .000000	 .000000	 .441660	 77.1242	 .000000	 .089412	 .115761	 .000000	 .172905	 .010803	 21.1340	 99.0888	 .000000	 .000000	 .000000	 .631813	 97.9177	 .000000	 .109177	 .193097	 .000000	 .222441	 .014592	  .00000	 99.0888	 .000000	 .000000	 .000000	 .239905	 32.7923	 .000000	 .024936	 .121962	 .000000	 .156243	 .005976	 66.6587	 .000000	 .000000	 .000000	 .361206	 98.7455	 .000000	 .037545	 .367256	 .000000	 .470487	 .017996	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .007198	 .983885	 .000000	 .000748	 .003659	 .000000	 .004688	 .000179	 2.00000	 .008613	 .015769	 .004155	 .009553	 .011651	 .027110	 .022787	 .005858	 .009536	 .008915	 .008609	 .018427	 .021256	 .007850	 .013667	 .014792	 .034188	 .027825	 .009772	 .012313	 .011470	 .011629	 -91.032	 -27.129	 -12.265	 1.97708	 .084239	 -25.520	 18.2562	 3.78815	 -187.04	 4.19286	 56.7505	 24.2368	 12.9358	 13.0770	 1040.03	 80.0500	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-twinsector (continued)"	4	 40.0000	 20.0000	 80.0000	 .000000	745	 .002374	 .000000	 .000000	 .467733	 77.6009	 .000000	 .043372	 .104601	 .000000	 .185503	 .008320	 21.2616	 99.6744	 .005078	 .000000	 .000000	 .669112	 98.5229	 .000000	 .052960	 .174480	 .000000	 .238649	 .011239	  .00000	 99.6744	 .004239	 .000000	 .000000	 .252530	 32.7953	 .000000	 .012023	 .109536	 .000000	 .166613	 .004575	 66.6552	 .012765	 .000000	 .000000	 .380173	 98.7437	 .000000	 .018100	 .329804	 .000000	 .501659	 .013775	 .000000	 100.000	 2.00000	O	 .000127	 .000000	 .000000	 .007577	 .984027	 .000000	 .000361	 .003287	 .000000	 .004999	 .000137	 2.00000	 .008608	 .015784	 .004154	 .009550	 .011647	 .027106	 .022784	 .005857	 .009534	 .008914	 .008606	 .018415	 .021277	 .007849	 .013662	 .014787	 .034183	 .027820	 .009770	 .012311	 .011468	 .011624	 252.834	 -14.473	 -16.072	 1.88837	 .083968	 -21.502	 37.2916	 4.16740	 -185.51	 3.94234	 73.5076	 24.2270	 12.9340	 13.0770	 1049.99	 80.0600	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-twinsector (continued)"	4	 40.0000	 20.0000	 80.0000	 .000000	746	 .005784	 .000000	 .000000	 .459021	 77.3685	 .000000	 .000000	 .123263	 .000000	 .191390	 .000000	 21.2007	 99.3486	 .012374	 .000000	 .000000	 .656649	 98.2278	 .000000	 .000000	 .205610	 .000000	 .246223	 .000000	 .000002	 99.3486	 .010359	 .000000	 .000000	 .248521	 32.7887	 .000000	 .000000	 .129441	 .000000	 .172383	 .000000	 66.6506	 .031178	 .000000	 .000000	 .373995	 98.6864	 .000000	 .000000	 .389586	 .000000	 .518833	 .000000	 .000000	 100.000	 2.00000	O	 .000311	 .000000	 .000000	 .007457	 .983897	 .000000	 .000000	 .003884	 .000000	 .005173	 .000000	 2.00000	 .008600	 .015800	 .004154	 .009547	 .011642	 .027102	 .022780	 .005855	 .009532	 .008912	 .008602	 .018399	 .021298	 .007849	 .013657	 .014781	 .034178	 .027816	 .009767	 .012309	 .011466	 .011620	 103.798	 -90.183	 -12.895	 1.91626	 .084087	 -24.963	 -365.66	 3.56977	 -31.374	 3.83632	 -367.87	 24.2171	 12.9323	 13.0770	 1060.03	 80.0600	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-twinsector (continued)"	4	 40.0000	 20.0000	 80.0000	 .000000	747	 .002741	 .000000	 .000000	 .396110	 77.5226	 .000000	 .048288	 .110444	 .011375	 .163457	 .001461	 21.2096	 99.4661	 .005865	 .000000	 .000000	 .566652	 98.4235	 .000000	 .058962	 .184227	 .014688	 .210288	 .001974	  .00000	 99.4661	 .004908	 .000000	 .000000	 .214374	 32.8409	 .000000	 .013418	 .115933	 .010411	 .147165	 .000805	 66.6521	 .014767	 .000000	 .000000	 .322522	 98.8171	 .000000	 .020187	 .348838	 .031327	 .442816	 .002423	 .000000	 100.000	 2.00000	O	 .000147	 .000000	 .000000	 .006433	 .985442	 .000000	 .000403	 .003479	 .000312	 .004416	 .000024	 2.00000	 .008612	 .015823	 .004155	 .009552	 .011646	 .027107	 .022785	 .005858	 .009535	 .008914	 .008607	 .018425	 .021329	 .007851	 .013664	 .014786	 .034184	 .027822	 .009771	 .012312	 .011468	 .011626	 219.078	 -15.245	 -11.673	 2.15780	 .083991	 -33.776	 33.5297	 3.95929	 59.9542	 4.40469	 416.372	 24.2073	 12.9306	 13.0770	 1069.98	 80.0700	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-twinsector (continued)"	4	 40.0000	 20.0000	 80.0000	 .000000	748	 .006614	 .000000	 .000000	 .425606	 78.1280	 .000000	 .013919	 .111677	 .000000	 .168605	 .000503	 21.3810	 100.236	 .014149	 .000000	 .000000	 .608847	 99.1921	 .000000	 .016996	 .186284	 .000000	 .216910	 .000680	 .000000	 100.236	 .011746	 .000000	 .000000	 .228502	 32.8336	 .000000	 .003837	 .116293	 .000000	 .150590	 .000275	 66.6552	 .035348	 .000000	 .000000	 .343832	 98.8111	 .000000	 .005774	 .349978	 .000000	 .453194	 .000828	 .000000	 100.000	 2.00000	O	 .000352	 .000000	 .000000	 .006856	 .985177	 .000000	 .000115	 .003489	 .000000	 .004518	 .000008	 2.00000	 .008609	 .015840	 .004155	 .009550	 .011645	 .027107	 .022785	 .005857	 .009535	 .008914	 .008605	 .018417	 .021351	 .007851	 .013662	 .014785	 .034184	 .027822	 .009771	 .012312	 .011468	 .011623	 90.8782	 -21.637	 -12.930	 2.03596	 .083665	 -40.607	 115.527	 3.91784	 -48.448	 4.28596	 1207.54	 24.1974	 12.9289	 13.0770	 1080.03	 80.0600	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-twinsector (continued)"	4	 40.0000	 20.0000	 80.0000	 .000000	749	 .000000	 .000000	 .000000	 .425277	 77.4560	 .000000	 .045332	 .119049	 .000000	 .176252	 .000000	 21.2060	 99.4279	 .000000	 .000000	 .000000	 .608377	 98.3388	 .000000	 .055353	 .198581	 .000000	 .226748	 .000000	 .000002	 99.4279	 .000000	 .000000	 .000000	 .230206	 32.8193	 .000000	 .012599	 .124991	 .000000	 .158717	 .000000	 66.6542	 .000000	 .000000	 .000000	 .346441	 98.7807	 .000000	 .018961	 .376203	 .000000	 .477712	 .000000	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .006907	 .984762	 .000000	 .000378	 .003750	 .000000	 .004762	 .000000	 2.00000	 .008610	 .015856	 .004155	 .009551	 .011646	 .027106	 .022784	 .005857	 .009535	 .008913	 .008605	 .018420	 .021373	 .007851	 .013664	 .014786	 .034182	 .027821	 .009770	 .012312	 .011467	 .011624	 -291.30	 -38.542	 -11.625	 2.03742	 .084032	 -27.625	 35.6942	 3.68898	 -36.221	 4.12211	 -41.740	 24.1876	 12.9272	 13.0770	 1089.98	 80.0700	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-twinsector (continued)"	4	 40.0000	 20.0000	 80.0000	 .000000	750	 .006062	 .000000	 .000000	 .428922	 77.7059	 .000000	 .017204	 .101566	 .013199	 .165650	 .007868	 21.2676	 99.7140	 .012970	 .000000	 .000000	 .613591	 98.6562	 .000000	 .021007	 .169418	 .017043	 .213108	 .010628	 .000002	 99.7140	 .010824	 .000000	 .000000	 .231501	 32.8290	 .000000	 .004767	 .106324	 .012047	 .148734	 .004325	 66.6525	 .032573	 .000000	 .000000	 .348337	 98.7951	 .000000	 .007174	 .319969	 .036255	 .447596	 .013016	 .000000	 100.000	 2.00000	O	 .000325	 .000000	 .000000	 .006947	 .985081	 .000000	 .000143	 .003190	 .000361	 .004463	 .000130	 2.00000	 .008608	 .015874	 .004155	 .009551	 .011646	 .027106	 .022785	 .005857	 .009535	 .008913	 .008604	 .018416	 .021398	 .007851	 .013663	 .014786	 .034183	 .027822	 .009770	 .012312	 .011467	 .011623	 99.1286	 -25.894	 -13.150	 2.02343	 .083898	 -33.395	 93.5335	 4.28523	 51.7701	 4.35305	 77.6950	 24.1777	 12.9255	 13.0770	 1100.01	 80.0600	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-twinsector (continued)"	4	 40.0000	 20.0000	 80.0000	 .000000	751	 .000000	 .000000	 .000000	 .433816	 77.6259	 .000000	 .088417	 .099041	 .000000	 .176145	 .000000	 21.2517	 99.6750	 .000000	 .000000	 .000000	 .620592	 98.5546	 .000000	 .107962	 .165207	 .000000	 .226610	 .000000	 .000000	 99.6750	 .000000	 .000000	 .000000	 .234334	 32.8220	 .000000	 .024522	 .103766	 .000000	 .158287	 .000000	 66.6570	 .000000	 .000000	 .000000	 .352769	 98.8213	 .000000	 .036916	 .312421	 .000000	 .476573	 .000000	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .007031	 .984803	 .000000	 .000736	 .003113	 .000000	 .004749	 .000000	 2.00000	 .008617	 .015893	 .004156	 .009555	 .011651	 .027110	 .022789	 .005858	 .009537	 .008914	 .008608	 .018435	 .021423	 .007852	 .013669	 .014792	 .034188	 .027826	 .009772	 .012314	 .011468	 .011628	 -1116.4	 -24.802	 -10.836	 2.00585	 .083948	 -25.888	 18.4586	 4.38937	 -2208.5	 4.12457	 -50.205	 24.1679	 12.9237	 13.0770	 1109.98	 80.0700	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-twinsector (continued)"	4	 40.0000	 20.0000	 80.0000	 .000000	752	 .000000	 .000000	 .000000	 .444372	 77.7415	 .000000	 .105412	 .100852	 .000000	 .183443	 .000000	 21.2944	 99.8700	 .000000	 .000000	 .000000	 .635693	 98.7013	 .000000	 .128714	 .168227	 .000000	 .235998	 .000000	 .000000	 99.8700	 .000000	 .000000	 .000000	 .239552	 32.8047	 .000000	 .029177	 .105450	 .000000	 .164512	 .000000	 66.6566	 .000000	 .000000	 .000000	 .360674	 98.7825	 .000000	 .043929	 .317533	 .000000	 .495383	 .000000	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .007188	 .984289	 .000000	 .000875	 .003164	 .000000	 .004936	 .000000	 2.00000	 .008619	 .015912	 .004156	 .009558	 .011654	 .027116	 .022794	 .005859	 .009538	 .008916	 .008611	 .018440	 .021449	 .007853	 .013673	 .014796	 .034195	 .027833	 .009774	 .012316	 .011470	 .011631	 -260.62	 -106.68	 -12.359	 1.96820	 .083905	 -24.247	 15.5368	 4.31532	 -117.25	 3.98153	 -111.26	 24.1580	 12.9220	 13.0770	 1120.02	 80.0400	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-twinsector (continued)"	4	 40.0000	 20.0000	 80.0000	 .000000	753	 .009463	 .000000	 .000000	 .476123	 77.3112	 .000000	 .149848	 .109591	 .000000	 .193352	 .000000	 21.2214	 99.4709	 .020244	 .000000	 .000000	 .681115	 98.1550	 .000000	 .182973	 .182805	 .000000	 .248747	 .000000	 .000002	 99.4709	 .016933	 .000000	 .000000	 .257560	 32.7364	 .000000	 .041620	 .114985	 .000000	 .174001	 .000000	 66.6585	 .051015	 .000000	 .000000	 .387986	 98.6276	 .000000	 .062696	 .346426	 .000000	 .524227	 .000000	 .000000	 100.000	 2.00000	O	 .000508	 .000000	 .000000	 .007728	 .982211	 .000000	 .001249	 .003450	 .000000	 .005221	 .000000	 2.00000	 .008619	 .015926	 .004156	 .009561	 .011657	 .027119	 .022796	 .005859	 .009539	 .008916	 .008613	 .018438	 .021468	 .007852	 .013677	 .014799	 .034199	 .027836	 .009773	 .012317	 .011471	 .011634	 63.6564	 -19.146	 -14.842	 1.86381	 .084168	 -23.670	 11.0241	 3.98908	 -403.00	 3.80375	 -93.957	 24.1482	 12.9203	 13.0770	 1129.98	 80.0200	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-twinsector (continued)"	4	 40.0000	 20.0000	 80.0000	 .000000	754	 .001383	 .000000	 .000000	 .459081	 77.5860	 .000000	 .109045	 .093829	 .000000	 .195371	 .006107	 21.2621	 99.7129	 .002959	 .000000	 .000000	 .656734	 98.5039	 .000000	 .133150	 .156513	 .000000	 .251344	 .008249	  .00000	 99.7129	 .002470	 .000000	 .000000	 .247850	 32.7879	 .000000	 .030227	 .098253	 .000000	 .175470	 .003358	 66.6545	 .007438	 .000000	 .000000	 .373196	 98.7394	 .000000	 .045514	 .295887	 .000000	 .528423	 .010112	 .000000	 100.000	 2.00000	O	 .000074	 .000000	 .000000	 .007437	 .983815	 .000000	 .000907	 .002948	 .000000	 .005265	 .000101	 2.00000	 .008619	 .015946	 .004156	 .009558	 .011654	 .027116	 .022794	 .005859	 .009538	 .008915	 .008610	 .018438	 .021495	 .007853	 .013674	 .014796	 .034195	 .027833	 .009773	 .012316	 .011469	 .011631	 434.338	 -50.563	 -13.298	 1.91791	 .083995	 -31.606	 15.0299	 4.62093	 -61.916	 3.76931	 100.031	 24.1383	 12.9186	 13.0770	 1140.02	 80.0400	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-twinsector (continued)"	4	 40.0000	 20.0000	 80.0000	 .000000	755	 .000567	 .000000	 .000000	 .440539	 77.5519	 .000000	 .121350	 .078465	 .000000	 .182413	 .004919	 21.2323	 99.6124	 .001212	 .000000	 .000000	 .630209	 98.4606	 .000000	 .148175	 .130883	 .000000	 .234673	 .006645	 .000000	 99.6124	 .001013	 .000000	 .000000	 .238183	 32.8208	 .000000	 .033686	 .082283	 .000000	 .164069	 .002709	 66.6573	 .003052	 .000000	 .000000	 .358636	 98.8376	 .000000	 .050722	 .247789	 .000000	 .494082	 .008157	 .000000	 100.000	 2.00000	O	 .000030	 .000000	 .000000	 .007146	 .984762	 .000000	 .001011	 .002469	 .000000	 .004923	 .000081	 2.00000	 .008623	 .015966	 .004157	 .009560	 .011655	 .027115	 .022794	 .005859	 .009539	 .008915	 .008611	 .018448	 .021521	 .007854	 .013675	 .014798	 .034194	 .027833	 .009774	 .012317	 .011469	 .011632	 1060.37	 -30.880	 -14.353	 1.98205	 .084001	 -31.886	 13.5377	 5.48155	 -32.758	 4.00076	 124.069	 24.1285	 12.9169	 13.0770	 1149.97	 80.0600	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-twinsector (continued)"	4	 40.0000	 20.0000	 80.0000	 .000000	756	 .000000	 .000000	 .000000	 .487031	 77.6925	 .000000	 .185284	 .094939	 .008086	 .200912	 .000000	 21.3206	 99.9894	 .000000	 .000000	 .000000	 .696718	 98.6391	 .000000	 .226243	 .158363	 .010441	 .258472	 .000000	 .000002	 99.9894	 .000000	 .000000	 .000000	 .262225	 32.7436	 .000000	 .051221	 .099145	 .007363	 .179957	 .000000	 66.6565	 .000000	 .000000	 .000000	 .395075	 98.6646	 .000000	 .077170	 .298748	 .022185	 .542253	 .000000	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .007868	 .982459	 .000000	 .001537	 .002975	 .000221	 .005400	 .000000	 2.00000	 .008624	 .015979	 .004156	 .009562	 .011659	 .027118	 .022797	 .005859	 .009539	 .008915	 .008613	 .018450	 .021540	 .007853	 .013679	 .014802	 .034198	 .027836	 .009773	 .012317	 .011469	 .011635	 -328.36	 -43.019	 -12.726	 1.83097	 .083948	 -43.510	 8.97492	 4.56949	 84.0780	 3.67909	 -1900.0	 24.1186	 12.9152	 13.0770	 1160.00	 80.0500	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-twinsector (continued)"	4	 40.0000	 20.0000	 80.0000	 .000000	757	 .000000	 .000000	 .000000	 .482901	 77.3327	 .000000	 .279191	 .083035	 .000000	 .216660	 .000000	 21.2368	 99.6313	 .000000	 .000000	 .000000	 .690810	 98.1823	 .000000	 .340909	 .138507	 .000000	 .278732	 .000000	 .000002	 99.6313	 .000000	 .000000	 .000000	 .261034	 32.7215	 .000000	 .077487	 .087058	 .000000	 .194833	 .000000	 66.6581	 .000000	 .000000	 .000000	 .393449	 98.6400	 .000000	 .116794	 .262439	 .000000	 .587330	 .000000	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .007832	 .981769	 .000000	 .002325	 .002612	 .000000	 .005846	 .000000	 2.00000	 .008645	 .016019	 .004162	 .009581	 .011680	 .027158	 .022831	 .005868	 .009553	 .008928	 .008630	 .018495	 .021593	 .007864	 .013706	 .014829	 .034249	 .027878	 .009788	 .012335	 .011486	 .011657	 -363.74	 -18.403	 -10.855	 1.84662	 .084267	 -28.601	 6.06860	 5.19956	 -178.17	 3.45282	 -312.98	 24.1088	 12.9135	 13.0770	 1169.95	 79.8500	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-twinsector (continued)"	4	 40.0000	 20.0000	 80.0000	 .000000	758	 .000000	 .000000	 .000000	 .419827	 77.5009	 .000000	 .322954	 .059189	 .000000	 .199758	 .011449	 21.2480	 99.7621	 .000000	 .000000	 .000000	 .600581	 98.3960	 .000000	 .394345	 .098731	 .000000	 .256988	 .015465	  .00000	 99.7621	 .000000	 .000000	 .000000	 .226826	 32.7762	 .000000	 .089588	 .062026	 .000000	 .179543	 .006300	 66.6596	 .000000	 .000000	 .000000	 .341788	 98.7762	 .000000	 .134995	 .186924	 .000000	 .541083	 .018986	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .006805	 .983390	 .000000	 .002688	 .001861	 .000000	 .005387	 .000189	 2.00000	 .008658	 .016044	 .004164	 .009587	 .011686	 .027166	 .022838	 .005871	 .009557	 .008931	 .008635	 .018523	 .021627	 .007867	 .013714	 .014837	 .034259	 .027887	 .009793	 .012340	 .011489	 .011665	 -75.750	 -68.057	 -11.567	 2.06542	 .084175	 -28.003	 5.28897	 7.20501	 -867.02	 3.70331	 53.7352	 24.0989	 12.9117	 13.0770	 1180.02	 79.8400	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-twinsector (continued)"	4	 40.0000	 20.0000	 80.0000	 .000000	759	 .000000	 .000000	 .000000	 .210560	 77.9654	 .000000	 .356051	 .029276	 .000042	 .133073	 .016101	 21.2529	 99.9634	 .000000	 .000000	 .000000	 .301216	 98.9856	 .000000	 .434759	 .048835	 .000054	 .171198	 .021750	  .00000	 99.9634	 .000000	 .000000	 .000000	 .113740	 32.9662	 .000000	 .098750	 .030673	 .000038	 .119584	 .008858	 66.6622	 .000000	 .000000	 .000000	 .171133	 99.2014	 .000000	 .148579	 .092302	 .000115	 .359850	 .026656	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .003412	 .989051	 .000000	 .002963	 .000920	 .000001	 .003588	 .000266	 2.00000	 .008683	 .016083	 .004168	 .009596	 .011693	 .027180	 .022851	 .005878	 .009565	 .008937	 .008644	 .018577	 .021680	 .007876	 .013727	 .014846	 .034277	 .027903	 .009804	 .012350	 .011497	 .011677	 -88.000	 -28.147	 -12.784	 3.69930	 .083889	 -29.476	 4.82763	 14.3434	 16214.7	 5.30260	 38.3881	 24.0891	 12.9100	 13.0770	 1189.97	 79.8300	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-twinsector (continued)"	4	 40.0000	 20.0000	 80.0000	 .000000	760	 .000000	 .000000	 .000000	 .371507	 77.5423	 .000000	 .494125	 .039748	 .007304	 .213649	 .000000	 21.2653	 99.9339	 .000000	 .000000	 .000000	 .531457	 98.4485	 .000000	 .603355	 .066301	 .009432	 .274858	 .000000	 .000000	 99.9339	 .000000	 .000000	 .000000	 .200547	 32.7656	 .000000	 .136955	 .041617	 .006668	 .191864	 .000000	 66.6567	 .000000	 .000000	 .000000	 .302261	 98.7674	 .000000	 .206415	 .125448	 .020100	 .578348	 .000000	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .006017	 .983115	 .000000	 .004109	 .001249	 .000200	 .005757	 .000000	 2.00000	 .008680	 .016084	 .004165	 .009599	 .011697	 .027177	 .022849	 .005874	 .009561	 .008934	 .008646	 .018569	 .021682	 .007870	 .013731	 .014851	 .034273	 .027900	 .009798	 .012346	 .011493	 .011680	 -296.21	 -40.341	 -13.446	 2.28345	 .084164	 -23.574	 3.56137	 10.6199	 93.2137	 3.49575	 -435.12	 24.0792	 12.9083	 13.0770	 1200.00	 79.8500	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"BT-twinsector (continued)"	4	 40.0000	 20.0000	 80.0000	 .000000	761	 .000000	 .000000	 .000000	 .185107	 77.4269	 .000000	 .280691	 .029448	 .000000	 .153723	 .011120	 21.0844	 99.1714	 .000000	 .000000	 .000000	 .264804	 98.3019	 .000000	 .342740	 .049120	 .000000	 .197764	 .015021	  .00000	 99.1714	 .000000	 .000000	 .000000	 .100772	 32.9942	 .000000	 .078457	 .031094	 .000000	 .139219	 .006166	 66.6501	 .000000	 .000000	 .000000	 .151490	 99.2000	 .000000	 .117945	 .093486	 .000000	 .418574	 .018538	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .003024	 .990071	 .000000	 .002354	 .000933	 .000000	 .004178	 .000185	 2.00000	 .008680	 .016129	 .004171	 .009597	 .011693	 .027189	 .022858	 .005879	 .009568	 .008940	 .008644	 .018570	 .021741	 .007881	 .013729	 .014846	 .034287	 .027912	 .009807	 .012355	 .011501	 .011677	 -135.31	 -496.43	 -12.392	 4.14644	 .084210	 -27.704	 6.04473	 14.2655	 -30.575	 4.66274	 55.3660	 24.0693	 12.9066	 13.0770	 1210.06	 79.7500	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
