"  SAMPLE"	"  NUMBER"	" TAKEOFF"	"KILOVOLT"	" CURRENT"	"BEAMSIZE"	"    LINE"	"  Si WT%"	"  Na WT%"	"   F WT%"	"  Al WT%"	"  Ca WT%"	"  Nb WT%"	"  Sn WT%"	"   W WT%"	"  Ta WT%"	"  Ti WT%"	"  Cr WT%"	"  Mn WT%"	"  Fe WT%"	"   U WT%"	"  Pb WT%"	"  Th WT%"	"  Zr WT%"	"  Hf WT%"	"   O WT%"	"   TOTAL"	"    SiO2"	"    Na2O"	"       F"	"   Al2O3"	"     CaO"	"   Nb2O5"	"    SnO2"	"     WO3"	"   Ta2O5"	"    TiO2"	"   Cr2O3"	"     MnO"	"     FeO"	"     UO2"	"     PbO"	"    ThO2"	"    ZrO2"	"    HfO2"	"       O"	"   TOTAL"	"  Si AT%"	"  Na AT%"	"   F AT%"	"  Al AT%"	"  Ca AT%"	"  Nb AT%"	"  Sn AT%"	"   W AT%"	"  Ta AT%"	"  Ti AT%"	"  Cr AT%"	"  Mn AT%"	"  Fe AT%"	"   U AT%"	"  Pb AT%"	"  Th AT%"	"  Zr AT%"	"  Hf AT%"	"   O AT%"	"Si OXMOL%"	"Na OXMOL%"	"F OXMOL%"	"Al OXMOL%"	"Ca OXMOL%"	"Nb OXMOL%"	"Sn OXMOL%"	"W OXMOL%"	"Ta OXMOL%"	"Ti OXMOL%"	"Cr OXMOL%"	"Mn OXMOL%"	"Fe OXMOL%"	"U OXMOL%"	"Pb OXMOL%"	"Th OXMOL%"	"Zr OXMOL%"	"Hf OXMOL%"	"O OXMOL%"	"   TOTAL"	" FORMULA"	"   BASIS"	"Si FORMULA"	"Na FORMULA"	"F FORMULA"	"Al FORMULA"	"Ca FORMULA"	"Nb FORMULA"	"Sn FORMULA"	"W FORMULA"	"Ta FORMULA"	"Ti FORMULA"	"Cr FORMULA"	"Mn FORMULA"	"Fe FORMULA"	"U FORMULA"	"Pb FORMULA"	"Th FORMULA"	"Zr FORMULA"	"Hf FORMULA"	"O FORMULA"	"Si CDL99"	"Na CDL99"	" F CDL99"	"Al CDL99"	"Ca CDL99"	"Nb CDL99"	"Sn CDL99"	" W CDL99"	"Ta CDL99"	"Ti CDL99"	"Cr CDL99"	"Mn CDL99"	"Fe CDL99"	" U CDL99"	"Pb CDL99"	"Th CDL99"	"Zr CDL99"	"Hf CDL99"	"Si %ERR "	"Na %ERR "	" F %ERR "	"Al %ERR "	"Ca %ERR "	"Nb %ERR "	"Sn %ERR "	" W %ERR "	"Ta %ERR "	"Ti %ERR "	"Cr %ERR "	"Mn %ERR "	"Fe %ERR "	" U %ERR "	"Pb %ERR "	"Th %ERR "	"Zr %ERR "	"Hf %ERR "	"   X-POS"	"   Y-POS"	"   Z-POS"	" RELDIST"	"Si STD_NUM"	"Na STD_NUM"	"F STD_NUM"	"Al STD_NUM"	"Ca STD_NUM"	"Nb STD_NUM"	"Sn STD_NUM"	"W STD_NUM"	"Ta STD_NUM"	"Ti STD_NUM"	"Cr STD_NUM"	"Mn STD_NUM"	"Fe STD_NUM"	"U STD_NUM"	"Pb STD_NUM"	"Th STD_NUM"	"Zr STD_NUM"	"Hf STD_NUM"	"Si STD_NAM"	"Na STD_NAM"	"F STD_NAM"	"Al STD_NAM"	"Ca STD_NAM"	"Nb STD_NAM"	"Sn STD_NAM"	"W STD_NAM"	"Ta STD_NAM"	"Ti STD_NAM"	"Cr STD_NAM"	"Mn STD_NAM"	"Fe STD_NAM"	"U STD_NAM"	"Pb STD_NAM"	"Th STD_NAM"	"Zr STD_NAM"	"Hf STD_NAM"
"Sifleets_a1"	4	 40.0000	 20.0000	 40.0000	 .000000	217	 .000000	 .064350	 .000000	 .000000	 .000000	 .648764	 76.7265	 .064810	 1.32552	 .028898	 .000000	 .003342	 .434053	 .005968	 .002772	 .017947	 .099359	 .084372	 21.4960	 101.003	 .000000	 .086742	 .000000	 .000000	 .000000	 .928084	 97.4127	 .081731	 1.61853	 .048203	 .000000	 .004316	 .558408	 .006770	 .002986	 .020422	 .134215	 .099499	 -.00001	 101.003	 .000000	 .138736	 .000000	 .000000	 .000000	 .346119	 32.0416	 .017473	 .363090	 .029903	 .000000	 .003016	 .385235	 .001243	 .000663	 .003834	 .053989	 .023430	 66.5917	 .000000	 .210306	 .000001	 .000000	 .000000	 .524672	 97.1418	 .052973	 .550397	 .090657	 .000000	 .009143	 1.16793	 .003768	 .002011	 .011623	 .163679	 .071033	 .000000	 100.000	 2.00000	O	 .000000	 .004167	 .000000	 .000000	 .000000	 .010395	 .962330	 .000525	 .010905	 .000898	 .000000	 .000091	 .011570	 .000037	 .000020	 .000115	 .001621	 .000704	 2.00000	 .006980	 .019053	 .077389	 .006246	 .002249	 .012652	 .007888	 .038390	 .031925	 .017017	 .011375	 .013425	 .012403	 .007012	 .060511	 .007410	 .011311	 .028138	 -19.144	 21.9969	 -1.7503	 -44.677	 -183.15	 1.99558	 .064321	 42.3120	 2.13519	 43.1806	 -266.53	 284.918	 2.75758	 82.9234	 1526.81	 29.2926	 8.73944	 23.9890	 -8.2227	 4.61100	 13.0415	 340.586	334	334	123	319	123	303	301	332	333	140	117	335	126	538	120	2011	503	914	"Jadeite"	"Jadeite"	"Fluorite"	"Corundum"	"Fluorite"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Cr2O3"	"Mn"	"Magnetite"	"U"	"Crocoite"	"ThO2"	"Zr"	"Hf"
"Sifleets_a1"	4	 40.0000	 20.0000	 40.0000	 .000000	218	 .000000	 .026462	 .000000	 .000000	 .000000	 .593032	 76.7822	 .045167	 1.28042	 .058947	 .008556	 .032615	 .394274	 .001375	 .021957	 .022214	 .130937	 .080173	 21.4917	 100.970	 .000000	 .035671	 .000000	 .000000	 .000000	 .848358	 97.4835	 .056959	 1.56346	 .098328	 .012506	 .042114	 .507233	 .001560	 .023653	 .025277	 .176869	 .094546	 .000000	 100.970	 .000000	 .057091	 .000000	 .000000	 .000000	 .316602	 32.0868	 .012185	 .350975	 .061039	 .008162	 .029446	 .350169	 .000286	 .005256	 .004748	 .071195	 .022279	 66.6238	 .000000	 .086476	 .000001	 .000000	 .000000	 .479558	 97.2038	 .036914	 .531623	 .184912	 .012363	 .089203	 1.06080	 .000868	 .015924	 .014385	 .215679	 .067491	 .000000	 100.000	 2.00000	O	 .000000	 .001714	 .000000	 .000000	 .000000	 .009504	 .963223	 .000366	 .010536	 .001832	 .000245	 .000884	 .010512	 .000009	 .000158	 .000143	 .002137	 .000669	 2.00000	 .006974	 .019047	 .077378	 .006242	 .002247	 .012639	 .007881	 .038363	 .031903	 .017007	 .011369	 .013417	 .012396	 .007005	 .060467	 .007403	 .011300	 .028119	 -21.929	 51.9387	 -1.8166	 -45.639	 -43.070	 2.13148	 .064246	 60.4512	 2.19513	 21.9161	 94.9619	 30.1230	 2.96887	 358.983	 192.796	 23.6872	 6.78531	 25.2047	 -8.2178	 4.61199	 13.0415	 345.585	334	334	123	319	123	303	301	332	333	140	117	335	126	538	120	2011	503	914	"Jadeite"	"Jadeite"	"Fluorite"	"Corundum"	"Fluorite"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Cr2O3"	"Mn"	"Magnetite"	"U"	"Crocoite"	"ThO2"	"Zr"	"Hf"
"Sifleets_a1"	4	 40.0000	 20.0000	 40.0000	 .000000	219	 .000000	 .066760	 .000000	 .000000	 .000000	 .528315	 76.9411	 .057829	 1.36538	 .034614	 .000098	 .062928	 .381701	 .000000	 .029837	 .020754	 .133595	 .076625	 21.5283	 101.228	 .000000	 .089990	 .000000	 .000000	 .000000	 .755777	 97.6852	 .072928	 1.66721	 .057738	 .000144	 .081255	 .491058	 .000000	 .032141	 .023616	 .180460	 .090363	 -.00001	 101.228	 .000000	 .143680	 .000000	 .000000	 .000000	 .281365	 32.0750	 .015563	 .373355	 .035755	 .000094	 .056675	 .338178	 .000000	 .007125	 .004426	 .072464	 .021241	 66.5751	 .000000	 .217528	 .000001	 .000000	 .000000	 .425980	 97.1214	 .047125	 .565250	 .108264	 .000142	 .171609	 1.02399	 .000000	 .021575	 .013400	 .219417	 .064317	 .000000	 100.000	 2.00000	O	 .000000	 .004316	 .000000	 .000000	 .000000	 .008453	 .963572	 .000468	 .011216	 .001074	 .000003	 .001703	 .010159	 .000000	 .000214	 .000133	 .002177	 .000638	 2.00000	 .006975	 .019040	 .077373	 .006240	 .002247	 .012643	 .007881	 .038356	 .031897	 .017004	 .011367	 .013413	 .012393	 .007005	 .060459	 .007403	 .011303	 .028113	 -18.309	 21.2253	 -1.7134	 -155.09	 -37.224	 2.32675	 .064159	 47.3163	 2.08229	 36.2700	 8163.82	 16.0976	 3.04395	 -1094.7	 141.914	 25.3358	 6.66486	 26.3446	 -8.2129	 4.61289	 13.0415	 350.567	334	334	123	319	123	303	301	332	333	140	117	335	126	538	120	2011	503	914	"Jadeite"	"Jadeite"	"Fluorite"	"Corundum"	"Fluorite"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Cr2O3"	"Mn"	"Magnetite"	"U"	"Crocoite"	"ThO2"	"Zr"	"Hf"
"Sifleets_a1"	4	 40.0000	 20.0000	 40.0000	 .000000	220	 .000000	 .062642	 .000000	 .000000	 .000000	 .483443	 76.9767	 .062405	 1.38545	 .076313	 .000000	 .032371	 .376170	 .010427	 .037396	 .016914	 .121422	 .090167	 21.5397	 101.272	 .000000	 .084440	 .000000	 .000000	 .000000	 .691585	 97.7303	 .078698	 1.69171	 .127295	 .000000	 .041799	 .483941	 .011828	 .040284	 .019247	 .164016	 .106332	  .00000	 101.272	 .000000	 .134771	 .000000	 .000000	 .000000	 .257378	 32.0786	 .016789	 .378709	 .078802	 .000000	 .029144	 .333161	 .002167	 .008927	 .003605	 .065838	 .024986	 66.5871	 .000000	 .204029	 .000001	 .000000	 .000000	 .389643	 97.1271	 .050834	 .573325	 .238595	 .000000	 .088243	 1.00874	 .006560	 .027030	 .010917	 .199343	 .075653	 .000000	 100.000	 2.00000	O	 .000000	 .004048	 .000000	 .000000	 .000000	 .007731	 .963507	 .000504	 .011375	 .002367	 .000000	 .000875	 .010007	 .000065	 .000268	 .000108	 .001977	 .000750	 2.00000	 .006976	 .019038	 .077382	 .006239	 .002246	 .012644	 .007879	 .038351	 .031894	 .017002	 .011366	 .013412	 .012391	 .007004	 .060453	 .007402	 .011303	 .028110	 -14.929	 22.5484	 -1.7866	 -116.90	 -17.010	 2.49130	 .064125	 43.8783	 2.05738	 17.2535	 -611.01	 30.3311	 3.07849	 47.4981	 113.256	 31.0322	 7.26716	 22.4541	 -8.2080	 4.61390	 13.0415	 355.570	334	334	123	319	123	303	301	332	333	140	117	335	126	538	120	2011	503	914	"Jadeite"	"Jadeite"	"Fluorite"	"Corundum"	"Fluorite"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Cr2O3"	"Mn"	"Magnetite"	"U"	"Crocoite"	"ThO2"	"Zr"	"Hf"
"Sifleets_a1"	4	 40.0000	 20.0000	 40.0000	 .000000	221	 .000000	 .038828	 .000000	 .000000	 .000000	 .506272	 76.9617	 .061210	 1.56663	 .063487	 .002544	 .040294	 .404358	 .007966	 .054215	 .014920	 .110193	 .108393	 21.5800	 101.521	 .000000	 .052340	 .000000	 .000000	 .000000	 .724244	 97.7113	 .077191	 1.91294	 .105900	 .003718	 .052029	 .520206	 .009037	 .058402	 .016978	 .148849	 .127826	 .000004	 101.521	 .000000	 .083411	 .000000	 .000000	 .000000	 .269124	 32.0238	 .016443	 .427586	 .065458	 .002416	 .036222	 .357585	 .001653	 .012923	 .003176	 .059659	 .029992	 66.6106	 .000000	 .126387	 .000001	 .000000	 .000000	 .407787	 97.0472	 .049829	 .647894	 .198368	 .003661	 .109771	 1.08365	 .005009	 .039163	 .009624	 .180795	 .090889	 .000000	 100.000	 2.00000	O	 .000000	 .002504	 .000000	 .000000	 .000000	 .008081	 .961522	 .000494	 .012838	 .001965	 .000073	 .001088	 .010737	 .000050	 .000388	 .000095	 .001791	 .000901	 2.00000	 .006976	 .019021	 .077359	 .006231	 .002246	 .012647	 .007879	 .038329	 .031875	 .016991	 .011357	 .013403	 .012381	 .007005	 .060425	 .007403	 .011305	 .028094	 -11.886	 35.6903	 -1.7695	 -43.015	 -49.998	 2.40411	 .064095	 44.6977	 1.86223	 20.4319	 316.669	 24.5508	 2.90666	 62.1133	 78.1399	 35.1533	 7.94053	 18.7434	 -8.2030	 4.61479	 13.0415	 360.649	334	334	123	319	123	303	301	332	333	140	117	335	126	538	120	2011	503	914	"Jadeite"	"Jadeite"	"Fluorite"	"Corundum"	"Fluorite"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Cr2O3"	"Mn"	"Magnetite"	"U"	"Crocoite"	"ThO2"	"Zr"	"Hf"
"Sifleets_a1"	4	 40.0000	 20.0000	 40.0000	 .000000	222	 .000000	 .103170	 .000000	 .000000	 .004895	 .285020	 77.8281	 .075935	 1.01245	 .064232	 .000000	 .042866	 .253956	 .005297	 .035103	 .008923	 .093948	 .086560	 21.5687	 101.469	 .000000	 .139071	 .000000	 .000000	 .006849	 .407734	 98.8113	 .095760	 1.23626	 .107143	 .000000	 .055350	 .326714	 .006009	 .037814	 .010154	 .126905	 .102078	 .000004	 101.469	 .000000	 .221515	 .000000	 .000000	 .006028	 .151433	 32.3676	 .020388	 .276191	 .066192	 .000000	 .038515	 .224464	 .001099	 .008363	 .001898	 .050838	 .023938	 66.5415	 .000000	 .334272	 .000001	 .000000	 .018194	 .228517	 97.6873	 .061531	 .416779	 .199772	 .000000	 .116240	 .677446	 .003315	 .025240	 .005729	 .153431	 .072247	 .000000	 100.000	 2.00000	O	 .000000	 .006658	 .000000	 .000000	 .000181	 .004552	 .972855	 .000613	 .008301	 .001990	 .000000	 .001158	 .006747	 .000033	 .000251	 .000057	 .001528	 .000719	 2.00000	 .007017	 .019188	 .077945	 .006289	 .002258	 .012709	 .007920	 .038598	 .032099	 .017122	 .011446	 .013504	 .012477	 .007038	 .060826	 .007436	 .011363	 .028291	 -43.663	 14.2124	 -1.6909	 -100.57	 32.7953	 3.83671	 .064133	 36.3859	 2.68646	 20.3709	 -74.956	 23.3163	 4.26071	 93.7585	 121.413	 58.9028	 9.24650	 23.5232	 -8.1981	 4.61579	 13.0415	 365.650	334	334	123	319	123	303	301	332	333	140	117	335	126	538	120	2011	503	914	"Jadeite"	"Jadeite"	"Fluorite"	"Corundum"	"Fluorite"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Cr2O3"	"Mn"	"Magnetite"	"U"	"Crocoite"	"ThO2"	"Zr"	"Hf"
"Sifleets_a1"	4	 40.0000	 20.0000	 40.0000	 .000000	223	 .000000	 .038493	 .000000	 .000000	 .000000	 .378766	 77.7072	 .070338	 1.27113	 .079151	 .000000	 .019868	 .328010	 .006690	 .000000	 .026375	 .098982	 .085088	 21.6336	 101.744	 .000000	 .051887	 .000000	 .000000	 .000000	 .541840	 98.6578	 .088702	 1.55212	 .132029	 .000000	 .025654	 .421984	 .007589	 .000000	 .030012	 .133705	 .100343	 .000004	 101.744	 .000000	 .082497	 .000000	 .000000	 .000000	 .200875	 32.2586	 .018851	 .346125	 .081418	 .000000	 .017818	 .289392	 .001385	 .000000	 .005601	 .053464	 .023488	 66.6205	 .000000	 .124750	 .000001	 .000000	 .000000	 .303759	 97.5619	 .057011	 .523405	 .246238	 .000000	 .053890	 .875227	 .004188	 .000000	 .016938	 .161695	 .071038	 .000000	 100.000	 2.00000	O	 .000000	 .002477	 .000000	 .000000	 .000000	 .006030	 .968430	 .000566	 .010391	 .002444	 .000000	 .000535	 .008688	 .000042	 .000000	 .000168	 .001605	 .000705	 2.00000	 .006991	 .019098	 .077617	 .006256	 .002250	 .012668	 .007892	 .038438	 .031966	 .017047	 .011395	 .013445	 .012422	 .007015	 .060580	 .007412	 .011325	 .028174	 -19.300	 36.1411	 -1.7710	 -66.566	 -29.865	 3.02712	 .063928	 39.0757	 2.21233	 16.7305	 -235.65	 48.8874	 3.44080	 74.0357	 -411.13	 20.0095	 8.78074	 23.8212	 -8.1932	 4.61670	 13.0415	 370.634	334	334	123	319	123	303	301	332	333	140	117	335	126	538	120	2011	503	914	"Jadeite"	"Jadeite"	"Fluorite"	"Corundum"	"Fluorite"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Cr2O3"	"Mn"	"Magnetite"	"U"	"Crocoite"	"ThO2"	"Zr"	"Hf"
"Sifleets_a1"	4	 40.0000	 20.0000	 40.0000	 .000000	224	 .000000	 .060470	 .000000	 .000000	 .000000	 .618093	 76.9856	 .018022	 1.65817	 .035363	 .000000	 .049452	 .470745	 .009082	 .000000	 .019754	 .107207	 .099413	 21.6468	 101.778	 .000000	 .081512	 .000000	 .000000	 .000000	 .884208	 97.7417	 .022727	 2.02473	 .058988	 .000000	 .063855	 .605612	 .010303	 .000000	 .022479	 .144815	 .117236	  .00000	 101.778	 .000000	 .129440	 .000000	 .000000	 .000000	 .327403	 31.9204	 .004824	 .450971	 .036332	 .000000	 .044298	 .414819	 .001878	 .000000	 .004190	 .057837	 .027410	 66.5803	 .000000	 .196325	 .000001	 .000000	 .000000	 .496579	 96.8286	 .014634	 .683996	 .110211	 .000000	 .134376	 1.25833	 .005696	 .000000	 .012709	 .175445	 .083145	 .000000	 100.000	 2.00000	O	 .000000	 .003888	 .000000	 .000000	 .000000	 .009835	 .958854	 .000145	 .013547	 .001091	 .000000	 .001331	 .012461	 .000056	 .000000	 .000126	 .001737	 .000823	 2.00000	 .007042	 .019189	 .078001	 .006289	 .002267	 .012765	 .007954	 .038689	 .032174	 .017145	 .011461	 .013526	 .012496	 .007072	 .060995	 .007474	 .011412	 .028357	 -19.681	 23.5053	 -1.7124	 -213.95	 -22.412	 2.08658	 .064713	 152.003	 1.79710	 35.8271	 -96.242	 20.3786	 2.61084	 55.0226	 -267.92	 26.8596	 8.22075	 20.5869	 -8.1883	 4.61770	 13.0415	 375.635	334	334	123	319	123	303	301	332	333	140	117	335	126	538	120	2011	503	914	"Jadeite"	"Jadeite"	"Fluorite"	"Corundum"	"Fluorite"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Cr2O3"	"Mn"	"Magnetite"	"U"	"Crocoite"	"ThO2"	"Zr"	"Hf"
"Sifleets_a1"	4	 40.0000	 20.0000	 40.0000	 .000000	225	 .000000	 .014595	 .000000	 .000000	 .000000	 .735116	 76.7608	 .072307	 1.45256	 .083786	 .000000	 .020549	 .482117	 .011065	 .003439	 .020886	 .113894	 .070225	 21.6143	 101.456	 .000000	 .019674	 .000000	 .000000	 .000000	 1.05161	 97.4562	 .091185	 1.77367	 .139759	 .000000	 .026534	 .620242	 .012553	 .003704	 .023767	 .153848	 .082815	 -.00001	 101.456	 .000000	 .031317	 .000000	 .000000	 .000000	 .390326	 31.9037	 .019401	 .396002	 .086288	 .000000	 .018452	 .425861	 .002293	 .000819	 .004440	 .061592	 .019409	 66.6402	 .000000	 .047520	 .000001	 .000000	 .000000	 .592281	 96.8214	 .058880	 .600894	 .261867	 .000000	 .055997	 1.29241	 .006960	 .002485	 .013476	 .186921	 .058901	 .000000	 100.000	 2.00000	O	 .000000	 .000940	 .000000	 .000000	 .000000	 .011714	 .957490	 .000582	 .011885	 .002590	 .000000	 .000554	 .012781	 .000069	 .000025	 .000133	 .001849	 .000582	 2.00000	 .007035	 .019197	 .077997	 .006292	 .002268	 .012757	 .007954	 .038699	 .032183	 .017148	 .011464	 .013531	 .012501	 .007072	 .061008	 .007474	 .011406	 .028365	 -11.301	 94.0161	 -1.8248	 -56.206	 -11.333	 1.83645	 .064846	 38.2834	 1.99829	 15.9792	 -110.80	 47.6005	 2.56568	 45.1969	 1240.74	 25.4183	 7.77353	 28.9600	 -8.1834	 4.61870	 13.0415	 380.636	334	334	123	319	123	303	301	332	333	140	117	335	126	538	120	2011	503	914	"Jadeite"	"Jadeite"	"Fluorite"	"Corundum"	"Fluorite"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Cr2O3"	"Mn"	"Magnetite"	"U"	"Crocoite"	"ThO2"	"Zr"	"Hf"
"Sifleets_a1"	4	 40.0000	 20.0000	 40.0000	 .000000	226	 .000000	 .088212	 .000000	 .000000	 .000000	 .703281	 76.8768	 .051131	 1.37684	 .027490	 .000000	 .038164	 .455256	 .009266	 .004774	 .020709	 .104325	 .064217	 21.5904	 101.411	 .000000	 .118908	 .000000	 .000000	 .000000	 1.00607	 97.6035	 .064480	 1.68121	 .045854	 .000000	 .049279	 .585686	 .010512	 .005142	 .023565	 .140923	 .075730	 .000000	 101.411	 .000000	 .189248	 .000000	 .000000	 .000000	 .373361	 31.9466	 .013717	 .375296	 .028306	 .000000	 .034263	 .402067	 .001920	 .001136	 .004402	 .056408	 .017745	 66.5556	 .000000	 .286953	 .000001	 .000000	 .000000	 .566118	 96.8798	 .041598	 .569053	 .085839	 .000000	 .103905	 1.21929	 .005822	 .003446	 .013349	 .171061	 .053813	 .000000	 100.000	 2.00000	O	 .000000	 .005687	 .000000	 .000000	 .000000	 .011220	 .959997	 .000412	 .011278	 .000851	 .000000	 .001030	 .012082	 .000058	 .000034	 .000132	 .001695	 .000533	 2.00000	 .007001	 .019107	 .077601	 .006265	 .002256	 .012691	 .007914	 .038514	 .032029	 .017068	 .011410	 .013466	 .012443	 .007035	 .060712	 .007435	 .011348	 .028229	 -15.231	 16.3761	 -1.7111	 -79.334	 -17.732	 1.88699	 .064483	 53.6694	 2.07698	 45.4496	 -60.565	 25.9891	 2.66737	 53.6579	 889.590	 25.5020	 8.38262	 31.4753	 -8.1785	 4.61959	 13.0415	 385.616	334	334	123	319	123	303	301	332	333	140	117	335	126	538	120	2011	503	914	"Jadeite"	"Jadeite"	"Fluorite"	"Corundum"	"Fluorite"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Cr2O3"	"Mn"	"Magnetite"	"U"	"Crocoite"	"ThO2"	"Zr"	"Hf"
"Sifleets_a1"	4	 40.0000	 20.0000	 40.0000	 .000000	227	 .000000	 .031921	 .000000	 .000000	 .000000	 .688677	 76.2262	 .057644	 1.36654	 .097024	 .004029	 .028705	 .432917	 .004440	 .042029	 .026178	 .108320	 .077624	 21.4345	 100.627	 .000000	 .043028	 .000000	 .000000	 .000000	 .985182	 96.7776	 .072694	 1.66862	 .161842	 .005889	 .037065	 .556947	 .005037	 .045275	 .029789	 .146318	 .091540	  .00000	 100.627	 .000000	 .069047	 .000000	 .000000	 .000000	 .368624	 31.9376	 .015592	 .375560	 .100729	 .003853	 .025983	 .385494	 .000928	 .010088	 .005610	 .059051	 .021627	 66.6202	 .000000	 .104708	 .000001	 .000000	 .000000	 .559009	 96.8650	 .047290	 .569526	 .305506	 .005843	 .078806	 1.16918	 .002814	 .030596	 .017016	 .179099	 .065593	 .000000	 100.000	 2.00000	O	 .000000	 .002073	 .000000	 .000000	 .000000	 .011066	 .958796	 .000468	 .011275	 .003024	 .000116	 .000780	 .011573	 .000028	 .000303	 .000168	 .001773	 .000649	 2.00000	 .006988	 .019073	 .077496	 .006252	 .002252	 .012668	 .007900	 .038443	 .031969	 .017037	 .011390	 .013442	 .012420	 .007023	 .060600	 .007422	 .011326	 .028177	 -17.016	 43.3019	 -1.7810	 -393.33	 -10.187	 1.91245	 .064639	 47.5739	 2.08569	 13.9029	 200.878	 34.1500	 2.76679	 111.569	 101.041	 20.1857	 8.08267	 26.0705	 -8.1736	 4.62060	 13.0415	 390.619	334	334	123	319	123	303	301	332	333	140	117	335	126	538	120	2011	503	914	"Jadeite"	"Jadeite"	"Fluorite"	"Corundum"	"Fluorite"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Cr2O3"	"Mn"	"Magnetite"	"U"	"Crocoite"	"ThO2"	"Zr"	"Hf"
"Sifleets_a1"	4	 40.0000	 20.0000	 40.0000	 .000000	228	 .000000	 .109144	 .000000	 .000000	 .007497	 .594408	 76.1532	 .039354	 1.38934	 .043997	 .003494	 .022195	 .428625	 .006801	 .038071	 .020442	 .116848	 .084141	 21.3690	 100.427	 .000000	 .147124	 .000000	 .000000	 .010489	 .850326	 96.6849	 .049629	 1.69647	 .073390	 .005107	 .028659	 .551425	 .007716	 .041011	 .023261	 .157838	 .099226	 .000008	 100.427	 .000000	 .236484	 .000000	 .000000	 .009317	 .318700	 31.9606	 .010663	 .382469	 .045754	 .003348	 .020124	 .382313	 .001423	 .009153	 .004388	 .063807	 .023482	 66.5280	 .000000	 .358292	 .000001	 .000000	 .028232	 .482856	 96.8458	 .032310	 .579473	 .138643	 .005072	 .060979	 1.15847	 .004313	 .027736	 .013298	 .193347	 .071154	 .000000	 100.000	 2.00000	O	 .000000	 .007109	 .000000	 .000000	 .000280	 .009581	 .960817	 .000321	 .011498	 .001375	 .000101	 .000605	 .011493	 .000043	 .000275	 .000132	 .001918	 .000706	 2.00000	 .007072	 .019292	 .078368	 .006326	 .002278	 .012818	 .007991	 .038888	 .032339	 .017235	 .011522	 .013598	 .012563	 .007103	 .061301	 .007507	 .011460	 .028503	 -29.564	 13.5635	 -1.8104	 -110.02	 21.6862	 2.15777	 .065408	 70.2508	 2.08164	 29.2475	 234.127	 44.3686	 2.82029	 73.7407	 112.814	 26.0811	 7.63043	 24.3657	 -8.1687	 4.62150	 13.0415	 395.601	334	334	123	319	123	303	301	332	333	140	117	335	126	538	120	2011	503	914	"Jadeite"	"Jadeite"	"Fluorite"	"Corundum"	"Fluorite"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Cr2O3"	"Mn"	"Magnetite"	"U"	"Crocoite"	"ThO2"	"Zr"	"Hf"
