  SAMPLE,  NUMBER, TAKEOFF,KILOVOLT, CURRENT,BEAMSIZE,    LINE,  Si WT%,  Na WT%,   F WT%,  Al WT%,  Ca WT%,  Nb WT%,  Sn WT%,   W WT%,  Ta WT%,  Ti WT%,  Cr WT%,  Mn WT%,  Fe WT%,   U WT%,  Pb WT%,  Th WT%,  Zr WT%,  Hf WT%,   O WT%,   TOTAL,    SiO2,    Na2O,       F,   Al2O3,     CaO,   Nb2O5,    SnO2,     WO3,   Ta2O5,    TiO2,   Cr2O3,     MnO,     FeO,     UO2,     PbO,    ThO2,    ZrO2,    HfO2,       O,   TOTAL,  Si AT%,  Na AT%,   F AT%,  Al AT%,  Ca AT%,  Nb AT%,  Sn AT%,   W AT%,  Ta AT%,  Ti AT%,  Cr AT%,  Mn AT%,  Fe AT%,   U AT%,  Pb AT%,  Th AT%,  Zr AT%,  Hf AT%,   O AT%,Si OXMOL%,Na OXMOL%,F OXMOL%,Al OXMOL%,Ca OXMOL%,Nb OXMOL%,Sn OXMOL%,W OXMOL%,Ta OXMOL%,Ti OXMOL%,Cr OXMOL%,Mn OXMOL%,Fe OXMOL%,U OXMOL%,Pb OXMOL%,Th OXMOL%,Zr OXMOL%,Hf OXMOL%,O OXMOL%,   TOTAL, FORMULA,   BASIS,Si FORMULA,Na FORMULA,F FORMULA,Al FORMULA,Ca FORMULA,Nb FORMULA,Sn FORMULA,W FORMULA,Ta FORMULA,Ti FORMULA,Cr FORMULA,Mn FORMULA,Fe FORMULA,U FORMULA,Pb FORMULA,Th FORMULA,Zr FORMULA,Hf FORMULA,O FORMULA,Si CDL99,Na CDL99, F CDL99,Al CDL99,Ca CDL99,Nb CDL99,Sn CDL99, W CDL99,Ta CDL99,Ti CDL99,Cr CDL99,Mn CDL99,Fe CDL99, U CDL99,Pb CDL99,Th CDL99,Zr CDL99,Hf CDL99,Si %ERR ,Na %ERR , F %ERR ,Al %ERR ,Ca %ERR ,Nb %ERR ,Sn %ERR , W %ERR ,Ta %ERR ,Ti %ERR ,Cr %ERR ,Mn %ERR ,Fe %ERR , U %ERR ,Pb %ERR ,Th %ERR ,Zr %ERR ,Hf %ERR ,   X-POS,   Y-POS,   Z-POS, RELDIST,Si STD_NUM,Na STD_NUM,F STD_NUM,Al STD_NUM,Ca STD_NUM,Nb STD_NUM,Sn STD_NUM,W STD_NUM,Ta STD_NUM,Ti STD_NUM,Cr STD_NUM,Mn STD_NUM,Fe STD_NUM,U STD_NUM,Pb STD_NUM,Th STD_NUM,Zr STD_NUM,Hf STD_NUM,Si STD_NAM,Na STD_NAM,F STD_NAM,Al STD_NAM,Ca STD_NAM,Nb STD_NAM,Sn STD_NAM,W STD_NAM,Ta STD_NAM,Ti STD_NAM,Cr STD_NAM,Mn STD_NAM,Fe STD_NAM,U STD_NAM,Pb STD_NAM,Th STD_NAM,Zr STD_NAM,Hf STD_NAM
Sifleets_a1,4,40,20,40,0,257,0,0.015048,0,0,0,0.220791,77.7181,0.058075,0.806362,0.036779,0.000396,0.006135,0.182409,0.004887,0.029274,0.023115,0.111696,0.080359,21.3858,100.679,0,0.020284,0,0,0,0.31585,98.6717,0.073237,0.984615,0.06135,0.000579,0.007921,0.234669,0.005544,0.031535,0.026303,0.150879,0.094766,-0.00001,100.679,0,0.03264,0,0,0,0.11851,32.6534,0.015752,0.222227,0.03829,0.00038,0.005569,0.16288,0.001024,0.007046,0.004968,0.061061,0.022451,66.6538,0,0.049218,0.000001,0,0,0.178699,98.4743,0.047505,0.33509,0.115473,0.000573,0.016794,0.491204,0.003088,0.021249,0.014981,0.184146,0.067707,0,100,2,O,0,0.000979,0,0,0,0.003556,0.97979,0.000473,0.006668,0.001149,0.000011,0.000167,0.004887,0.000031,0.000211,0.000149,0.001832,0.000674,2,0.007067,0.019357,0.07862,0.006338,0.002274,0.012793,0.007974,0.038879,0.032333,0.017261,0.011536,0.013608,0.012572,0.007085,0.06125,0.007485,0.011436,0.028498,-91.621,91.9848,-1.7581,-46.54,-71.761,4.79932,0.064609,47.7652,3.28986,34.7409,2059.64,157.852,5.68705,102.303,146.586,23.0274,7.93525,25.4881,-8.0264,4.6493,13.0415,540.608,334,334,123,319,123,303,301,332,333,140,117,335,126,538,120,2011,503,914,Jadeite,Jadeite,Fluorite,Corundum,Fluorite,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Cr2O3,Mn,Magnetite,U,Crocoite,ThO2,Zr,Hf
Sifleets_a1,4,40,20,40,0,258,0,0.066648,0,0,0,0.238641,77.7861,0.07074,0.910693,0.060189,0,0.000811,0.214499,0.0084,0,0.028855,0.09022,0.08625,21.4718,101.034,0,0.08984,0,0,0,0.341386,98.7581,0.089209,1.11201,0.100398,0,0.001047,0.275952,0.009529,0,0.032835,0.121869,0.101713,0,101.034,0,0.143872,0,0,0,0.127476,32.5249,0.019095,0.249773,0.06236,0,0.000732,0.190613,0.001751,0,0.006172,0.049084,0.023981,66.6002,0,0.217072,0.000001,0,0,0.192334,98.1462,0.057622,0.376854,0.188177,0,0.002209,0.575189,0.005285,0,0.018623,0.148114,0.072365,0,100,2,O,0,0.00432,0,0,0,0.003828,0.976721,0.000573,0.007501,0.001873,0,0.000022,0.005724,0.000053,0,0.000185,0.001474,0.00072,2,0.007068,0.019343,0.078566,0.006337,0.002274,0.012799,0.007975,0.03888,0.032334,0.017255,0.011533,0.013606,0.012571,0.007086,0.061259,0.007486,0.011442,0.028498,-23.947,21.5995,-1.8073,-40.684,-33.47,4.49084,0.064593,39.3064,2.96172,21.8079,-1268.5,1187.49,4.94775,59.6101,-1101.2,18.4944,9.66745,23.7791,-8.0215,4.6503,13.0415,545.609,334,334,123,319,123,303,301,332,333,140,117,335,126,538,120,2011,503,914,Jadeite,Jadeite,Fluorite,Corundum,Fluorite,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Cr2O3,Mn,Magnetite,U,Crocoite,ThO2,Zr,Hf
Sifleets_a1,4,40,20,40,0,259,0,0,0,0,0,0.252513,77.6589,0.070137,0.96197,0.079488,0.001612,0,0.228793,0.003794,0,0.016839,0.116301,0.10961,21.46,100.96,0,0,0,0,0,0.361231,98.5965,0.088448,1.17462,0.132591,0.002357,0,0.294341,0.004304,0,0.019162,0.1571,0.129261,0.000008,100.96,0,0,0,0,0,0.135105,32.5243,0.018963,0.264264,0.082489,0.001541,0,0.203645,0.000792,0,0.003607,0.063376,0.030526,66.6714,0,0,0.000001,0,0,0.203913,98.1772,0.057242,0.398852,0.249001,0.002326,0,0.614719,0.002392,0,0.010889,0.191306,0.092145,0,100,2,O,0,0,0,0,0,0.004053,0.975659,0.000569,0.007927,0.002475,0.000046,0,0.006109,0.000024,0,0.000108,0.001901,0.000916,2,0.007069,0.019344,0.07859,0.006334,0.002275,0.012802,0.007977,0.03888,0.032333,0.017255,0.011533,0.013606,0.01257,0.007089,0.061259,0.007489,0.011444,0.028498,-17.628,-76.435,-1.6676,-24.927,-14.541,4.28031,0.064649,39.6391,2.82605,16.8688,506.66,-314.82,4.68415,131.776,-353.78,31.5417,7.65282,18.8097,-8.0166,4.65119,13.0415,550.589,334,334,123,319,123,303,301,332,333,140,117,335,126,538,120,2011,503,914,Jadeite,Jadeite,Fluorite,Corundum,Fluorite,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Cr2O3,Mn,Magnetite,U,Crocoite,ThO2,Zr,Hf
Sifleets_a2,5,40,20,40,0,260,0,0.023152,0,0,0,0.813071,76.6815,0.090411,0.997774,0.072273,0,0.010681,0.464817,0.005899,0.010051,0.023193,0.089139,0.081522,21.5116,100.875,0,0.031208,0,0,0,1.16313,97.3556,0.114015,1.21834,0.120555,0,0.013792,0.597985,0.006693,0.010827,0.026392,0.120409,0.096137,0,100.875,0,0.049905,0,0,0,0.433688,32.0161,0.02437,0.273257,0.074771,0,0.009635,0.412452,0.001228,0.002404,0.004953,0.048425,0.022633,66.6262,0,0.075623,0.000001,0,0,0.657194,97.032,0.073857,0.414083,0.226609,0,0.029201,1.25003,0.003722,0.007286,0.015012,0.146762,0.068596,0,100,2,O,0,0.001498,0,0,0,0.013019,0.961067,0.000732,0.008203,0.002244,0,0.000289,0.012381,0.000037,0.000072,0.000149,0.001454,0.000679,2,0.007054,0.019289,0.078264,0.006325,0.002275,0.012785,0.007979,0.038855,0.032312,0.01722,0.011513,0.013588,0.012556,0.007092,0.061238,0.007495,0.011433,0.028479,-13.882,59.9659,-1.9457,-356.88,-38.355,1.7132,0.06515,30.8462,2.7385,18.3738,-351.55,90.9853,2.6503,84.8528,426.351,22.9812,9.76872,25.1141,-7.9531,4.3523,13.0415,0,334,334,123,319,123,303,301,332,333,140,117,335,126,538,120,2011,503,914,Jadeite,Jadeite,Fluorite,Corundum,Fluorite,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Cr2O3,Mn,Magnetite,U,Crocoite,ThO2,Zr,Hf
Sifleets_a2,5,40,20,40,0,261,0,0.061581,0,0,0,0.726729,76.6461,0.04852,0.988447,0.05885,0.00129,0.004736,0.430925,0.004505,0.032194,0.017147,0.093663,0.076033,21.4467,100.638,0,0.08301,0,0,0,1.03962,97.3107,0.061188,1.20695,0.098165,0.001885,0.006115,0.554383,0.005111,0.034681,0.019512,0.12652,0.089664,0.000004,100.638,0,0.133054,0,0,0,0.388551,32.0771,0.013109,0.271343,0.061028,0.001232,0.004282,0.383284,0.00094,0.007718,0.003671,0.051003,0.02116,66.5825,0,0.201472,0.000001,0,0,0.58835,97.1433,0.039701,0.410872,0.184819,0.001866,0.012968,1.16075,0.002847,0.023375,0.011117,0.15446,0.06408,0,100,2,O,0,0.003997,0,0,0,0.011671,0.963529,0.000394,0.008151,0.001833,0.000037,0.000129,0.011513,0.000028,0.000232,0.00011,0.001532,0.000636,2,0.007055,0.01929,0.078263,0.006326,0.002274,0.012781,0.007976,0.038849,0.032307,0.01722,0.011513,0.013587,0.012556,0.007089,0.061225,0.007492,0.01143,0.028474,-18.685,23.2264,-1.7984,-33.402,-17.506,1.8564,0.065142,57.0238,2.76001,22.2284,631.952,203.846,2.80794,111.013,133.238,30.9914,9.32744,26.8896,-7.9482,4.3534,13.0415,5.02195,334,334,123,319,123,303,301,332,333,140,117,335,126,538,120,2011,503,914,Jadeite,Jadeite,Fluorite,Corundum,Fluorite,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Cr2O3,Mn,Magnetite,U,Crocoite,ThO2,Zr,Hf
Sifleets_a2,5,40,20,40,0,262,0,0.024699,0,0,0,0.704325,76.4783,0.081011,1.15146,0.07029,0.000891,0.038816,0.463679,0.004324,0.022834,0.020315,0.136136,0.076311,21.4649,100.738,0,0.033294,0,0,0,1.00757,97.0976,0.102162,1.406,0.117247,0.001302,0.05012,0.596522,0.004905,0.024597,0.023117,0.183893,0.089992,0.000002,100.738,0,0.053343,0,0,0,0.376417,31.9937,0.021879,0.315963,0.072861,0.000851,0.035081,0.412247,0.000902,0.005472,0.004347,0.074101,0.021228,66.6116,0,0.080786,0.000001,0,0,0.570068,96.9062,0.066269,0.478514,0.220691,0.001288,0.106258,1.24866,0.002732,0.016574,0.013167,0.224446,0.064299,0,100,2,O,0,0.001602,0,0,0,0.011302,0.960604,0.000657,0.009487,0.002188,0.000026,0.001053,0.012378,0.000027,0.000164,0.000131,0.002225,0.000637,2,0.007059,0.019289,0.078298,0.006324,0.002276,0.012795,0.007982,0.03886,0.032316,0.017222,0.011514,0.013589,0.012557,0.007095,0.06125,0.007499,0.011441,0.028483,-16.915,56.2768,-1.7634,-49.715,-36.308,1.90073,0.065238,34.3695,2.42792,18.8514,914.563,25.8039,2.65489,115.749,187.816,26.2162,6.6334,26.8002,-7.9433,4.3544,13.0415,10.0327,334,334,123,319,123,303,301,332,333,140,117,335,126,538,120,2011,503,914,Jadeite,Jadeite,Fluorite,Corundum,Fluorite,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Cr2O3,Mn,Magnetite,U,Crocoite,ThO2,Zr,Hf
Sifleets_a2,5,40,20,40,0,263,0,0.065184,0,0,0,0.702303,76.9278,0.03002,0.924663,0.096804,0,0.031896,0.431738,0.00596,0.041333,0.024208,0.105854,0.081672,21.5346,101.004,0,0.087867,0,0,0,1.00467,97.6683,0.037857,1.12907,0.161474,0,0.041185,0.55543,0.006761,0.044525,0.027547,0.142987,0.096315,-0.00001,101.004,0,0.140224,0,0,0,0.373852,32.0545,0.008075,0.252726,0.099948,0,0.028713,0.382332,0.001238,0.009866,0.00516,0.05739,0.02263,66.5634,0,0.212118,0.000001,0,0,0.565531,96.9783,0.024431,0.382301,0.302386,0,0.08687,1.15672,0.003746,0.02985,0.01561,0.173629,0.068465,0,100,2,O,0,0.004213,0,0,0,0.011233,0.963127,0.000243,0.007594,0.003003,0,0.000863,0.011488,0.000037,0.000296,0.000155,0.001724,0.00068,2,0.007051,0.019284,0.078224,0.006326,0.002273,0.012772,0.007972,0.038836,0.032296,0.017212,0.011509,0.013583,0.012552,0.007084,0.061205,0.007487,0.011422,0.028465,-19.277,21.9963,-1.7308,-45.96,-20.446,1.90197,0.065002,91.818,2.92081,14.0787,-187.26,31.1627,2.8034,83.911,103.796,22.0032,8.32624,25.0573,-7.9384,4.3555,13.0415,15.0551,334,334,123,319,123,303,301,332,333,140,117,335,126,538,120,2011,503,914,Jadeite,Jadeite,Fluorite,Corundum,Fluorite,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Cr2O3,Mn,Magnetite,U,Crocoite,ThO2,Zr,Hf
Sifleets_a2,5,40,20,40,0,264,0,0.051709,0,0,0,0.672052,76.7951,0.052512,1.00861,0.099379,0.004009,0.01571,0.405259,0.0012,0.010779,0.012753,0.091738,0.084334,21.4877,100.793,0,0.069703,0,0,0,0.9614,97.4999,0.066221,1.23157,0.165771,0.005859,0.020285,0.521364,0.001362,0.011611,0.014512,0.123919,0.099454,0,100.793,0,0.111533,0,0,0,0.358701,32.0843,0.014163,0.276403,0.102881,0.003823,0.01418,0.359837,0.00025,0.00258,0.002725,0.049869,0.02343,66.5953,0,0.168839,0.000001,0,0,0.543002,97.1385,0.042881,0.418419,0.311482,0.005787,0.04293,1.08944,0.000757,0.00781,0.008251,0.150984,0.070935,0,100,2,O,0,0.00335,0,0,0,0.010773,0.963561,0.000425,0.008301,0.00309,0.000115,0.000426,0.010807,0.000008,0.000077,0.000082,0.001498,0.000704,2,0.007054,0.019287,0.07827,0.006325,0.002274,0.012781,0.007974,0.038843,0.032301,0.017217,0.011512,0.013585,0.012554,0.007087,0.061216,0.007489,0.011429,0.02847,-12.807,27.451,-1.7841,-80.666,-37.453,1.9653,0.06506,52.7204,2.71275,13.7536,204.042,62.1917,2.94396,415.999,397.478,41.5764,9.50871,24.2846,-7.9335,4.3565,13.0415,20.0561,334,334,123,319,123,303,301,332,333,140,117,335,126,538,120,2011,503,914,Jadeite,Jadeite,Fluorite,Corundum,Fluorite,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Cr2O3,Mn,Magnetite,U,Crocoite,ThO2,Zr,Hf
Sifleets_a2,5,40,20,40,0,265,0,0.070621,0,0,0,0.620395,76.8248,0.036515,0.998393,0.033556,0.005111,0.019532,0.415562,0.008484,0.027955,0.014503,0.099367,0.07771,21.4383,100.691,0,0.095196,0,0,0,0.887502,97.5375,0.046048,1.2191,0.055974,0.007471,0.02522,0.534619,0.009625,0.030113,0.016503,0.134225,0.091642,0,100.691,0,0.152601,0,0,0,0.33173,32.1549,0.009866,0.274099,0.034802,0.004883,0.017662,0.369654,0.001771,0.006703,0.003105,0.054114,0.021628,66.5625,0,0.230823,0.000001,0,0,0.501772,97.2744,0.029848,0.4146,0.105281,0.007387,0.05343,1.11827,0.005357,0.020277,0.009393,0.163706,0.06543,0,100,2,O,0,0.004585,0,0,0,0.009967,0.966157,0.000296,0.008236,0.001046,0.000147,0.000531,0.011107,0.000053,0.000201,0.000093,0.001626,0.00065,2,0.007056,0.019294,0.07828,0.006327,0.002274,0.012781,0.007974,0.038842,0.032301,0.01722,0.011512,0.013586,0.012554,0.007086,0.061212,0.007488,0.011429,0.02847,-17.533,20.394,-1.8052,-149.34,-130.73,2.08485,0.065032,75.5895,2.7361,37.8447,160.265,50.2313,2.88709,59.0154,153.38,36.5838,8.83064,26.3148,-7.9287,4.3576,13.0415,24.9804,334,334,123,319,123,303,301,332,333,140,117,335,126,538,120,2011,503,914,Jadeite,Jadeite,Fluorite,Corundum,Fluorite,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Cr2O3,Mn,Magnetite,U,Crocoite,ThO2,Zr,Hf
Sifleets_a2,5,40,20,40,0,266,0,0.054858,0,0,0.006,0.612444,76.4712,0.030002,1.15951,0.068097,0,0.025592,0.422088,0.011734,0,0.026449,0.108066,0.09948,21.4016,100.497,0,0.073948,0,0,0.008395,0.876127,97.0887,0.037835,1.41583,0.11359,0,0.033046,0.543015,0.013311,0,0.030097,0.145976,0.117315,0,100.497,0,0.118778,0,0,0.007452,0.328137,32.0713,0.008123,0.318972,0.070766,0,0.023188,0.376215,0.002454,0,0.005674,0.05897,0.027743,66.5822,0,0.179777,0.000001,0,0.022557,0.496653,97.0833,0.024589,0.482782,0.214218,0,0.070194,1.13884,0.007428,0,0.017176,0.178509,0.083981,0,100,2,O,0,0.003568,0,0,0.000224,0.009857,0.963359,0.000244,0.009581,0.002126,0,0.000697,0.011301,0.000074,0,0.00017,0.001771,0.000833,2,0.00706,0.019287,0.078287,0.006323,0.002274,0.012792,0.007977,0.038847,0.032305,0.017219,0.011512,0.013586,0.012553,0.00709,0.061223,0.007493,0.011438,0.028473,-18.862,25.9356,-1.7969,-45.386,26.9909,2.10639,0.065194,91.8968,2.41305,19.4083,-132.45,38.586,2.85212,42.7492,-94.175,20.1721,8.18036,20.6599,-7.9237,4.35769,13.0415,29.9813,334,334,123,319,123,303,301,332,333,140,117,335,126,538,120,2011,503,914,Jadeite,Jadeite,Fluorite,Corundum,Fluorite,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Cr2O3,Mn,Magnetite,U,Crocoite,ThO2,Zr,Hf
Sifleets_a2,5,40,20,40,0,267,0,0.040062,0,0,0,0.561056,76.4975,0.098302,1.24473,0.073888,0,0.028433,0.420442,0.01352,0.024382,0.021201,0.113894,0.080079,21.4198,100.637,0,0.054003,0,0,0,0.802614,97.1219,0.123967,1.51988,0.12325,0,0.036714,0.540898,0.015338,0.026265,0.024125,0.153849,0.094436,0.000004,100.637,0,0.086696,0,0,0,0.300446,32.0654,0.026601,0.342235,0.076744,0,0.025749,0.374551,0.002826,0.005855,0.004546,0.062118,0.022321,66.6039,0,0.131232,0.000001,0,0,0.454788,97.0755,0.080533,0.518045,0.232335,0,0.077952,1.13392,0.008555,0.017725,0.013762,0.188057,0.067574,0,100,2,O,0,0.002603,0,0,0,0.009022,0.962868,0.000799,0.010277,0.002304,0,0.000773,0.011247,0.000085,0.000176,0.000137,0.001865,0.00067,2,0.007065,0.019296,0.078375,0.006324,0.002276,0.012806,0.007984,0.038866,0.032321,0.017229,0.011517,0.013592,0.012558,0.007097,0.061259,0.007499,0.01145,0.028487,-13.521,35.1274,-1.7696,-42.393,-39.075,2.25171,0.065204,28.4175,2.27614,18.0101,-115.31,34.8509,2.86129,37.1606,175.926,25.1311,7.80374,25.564,-7.9189,4.3597,13.0415,35.1759,334,334,123,319,123,303,301,332,333,140,117,335,126,538,120,2011,503,914,Jadeite,Jadeite,Fluorite,Corundum,Fluorite,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Cr2O3,Mn,Magnetite,U,Crocoite,ThO2,Zr,Hf
Sifleets_a2,5,40,20,40,0,268,0,0.036791,0,0,0.000284,0.634905,76.1436,0.048979,1.22399,0.082648,0,0.038871,0.429226,0.005043,0,0.015372,0.097727,0.092593,21.3419,100.192,0,0.049593,0,0,0.000398,0.908258,96.6727,0.061767,1.49456,0.137861,0,0.050191,0.552198,0.005721,0,0.017492,0.13201,0.109193,0,100.192,0,0.079908,0,0,0.000354,0.341237,32.0339,0.013303,0.337765,0.086156,0,0.03533,0.383775,0.001058,0,0.003308,0.053495,0.025903,66.6045,0,0.121014,0.000001,0,0.001072,0.516774,97.0253,0.040292,0.511517,0.260952,0,0.107008,1.16239,0.003204,0,0.01002,0.162028,0.078456,0,100,2,O,0,0.002399,0,0,0.000011,0.010247,0.961915,0.000399,0.010142,0.002587,0,0.001061,0.011524,0.000032,0,0.000099,0.001606,0.000778,2,0.00706,0.019283,0.078288,0.006321,0.002275,0.012795,0.007978,0.038845,0.032303,0.017216,0.01151,0.013584,0.012551,0.007091,0.061223,0.007494,0.01144,0.028471,-20.555,38.1293,-1.7397,-38.968,564.98,2.05111,0.065338,56.4865,2.30698,16.2451,-86.244,25.7587,2.81502,99.2118,-250.55,34.5522,8.97592,22.1605,-7.914,4.3607,13.0415,40.1769,334,334,123,319,123,303,301,332,333,140,117,335,126,538,120,2011,503,914,Jadeite,Jadeite,Fluorite,Corundum,Fluorite,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Cr2O3,Mn,Magnetite,U,Crocoite,ThO2,Zr,Hf
Sifleets_a2,5,40,20,40,0,269,0,0.051669,0,0,0,0.592757,76.5057,0.040266,1.1938,0.063827,0,0.016827,0.418227,0.006569,0.026031,0.019506,0.138238,0.09836,21.4134,100.585,0,0.069648,0,0,0,0.847965,97.1324,0.050779,1.4577,0.106467,0,0.021728,0.538048,0.007453,0.028041,0.022196,0.186732,0.115994,0.000004,100.585,0,0.111825,0,0,0,0.317454,32.0721,0.010898,0.328267,0.0663,0,0.01524,0.372615,0.001373,0.006251,0.004183,0.075402,0.027419,66.5906,0,0.169275,0.000001,0,0,0.480546,97.0983,0.032992,0.496913,0.200724,0,0.046139,1.12809,0.004157,0.018926,0.012663,0.22828,0.083011,0,100,2,O,0,0.003359,0,0,0,0.009535,0.963263,0.000327,0.009859,0.001991,0,0.000458,0.011191,0.000041,0.000188,0.000126,0.002265,0.000824,2,0.007061,0.019286,0.078309,0.006322,0.002275,0.012795,0.007979,0.038847,0.032306,0.017221,0.011512,0.013586,0.012553,0.007092,0.061227,0.007495,0.01144,0.028473,-14.984,27.4677,-1.8187,-34.499,-43.017,2.15872,0.065181,68.6014,2.35519,20.6088,-45.551,58.1335,2.87214,76.2194,164.723,27.2797,6.54154,20.8897,-7.9091,4.3618,13.0415,45.1988,334,334,123,319,123,303,301,332,333,140,117,335,126,538,120,2011,503,914,Jadeite,Jadeite,Fluorite,Corundum,Fluorite,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Cr2O3,Mn,Magnetite,U,Crocoite,ThO2,Zr,Hf
Sifleets_a2,5,40,20,40,0,270,0,0.028327,0,0,0,0.643067,76.5927,0.074791,1.14195,0.071173,0.006342,0.018583,0.436306,0.014661,0,0.020361,0.1061,0.125729,21.4543,100.734,0,0.038184,0,0,0,0.919935,97.2429,0.094318,1.39439,0.118721,0.009269,0.023996,0.561307,0.016632,0,0.023169,0.14332,0.14827,0,100.734,0,0.061213,0,0,0,0.343874,32.0598,0.02021,0.313531,0.073819,0.006059,0.016805,0.388131,0.00306,0,0.004359,0.057785,0.034995,66.6164,0,0.092687,0.000001,0,0,0.520686,97.0882,0.061204,0.474741,0.223549,0.009175,0.050892,1.1754,0.009267,0,0.013202,0.174993,0.105978,0,100,2,O,0,0.001838,0,0,0,0.010324,0.96252,0.000607,0.009413,0.002216,0.000182,0.000505,0.011653,0.000092,0,0.000131,0.001735,0.001051,2,0.00706,0.019286,0.078301,0.006322,0.002275,0.012794,0.007978,0.038846,0.032305,0.017219,0.011511,0.013585,0.012552,0.007092,0.061225,0.007494,0.011439,0.028472,-14.129,49.2042,-1.738,-34.457,-42.555,2.03169,0.065142,37.1714,2.44372,18.6317,129.363,52.737,2.78,34.2603,-188.31,26.1426,8.32035,16.4426,-7.9042,4.3628,13.0415,50.1998,334,334,123,319,123,303,301,332,333,140,117,335,126,538,120,2011,503,914,Jadeite,Jadeite,Fluorite,Corundum,Fluorite,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Cr2O3,Mn,Magnetite,U,Crocoite,ThO2,Zr,Hf
Sifleets_a2,5,40,20,40,0,271,0,0.059994,0,0,0.00029,0.631722,76.6199,0.058425,0.970685,0.094462,0,0.004161,0.402555,0.00589,0.007524,0.020468,0.108483,0.103226,21.4207,100.509,0,0.08087,0,0,0.000406,0.903705,97.2774,0.073679,1.18526,0.157568,0,0.005373,0.517886,0.006682,0.008106,0.023291,0.146539,0.121733,0.000004,100.509,0,0.129789,0,0,0.00036,0.338185,32.107,0.015806,0.266806,0.098083,0,0.003767,0.358507,0.001231,0.001806,0.004387,0.059149,0.028764,66.5864,0,0.196376,0.000001,0,0.001091,0.511684,97.1578,0.047829,0.403687,0.296805,0,0.011399,1.08487,0.003724,0.005466,0.013276,0.178988,0.087041,0,100,2,O,0,0.003898,0,0,0.000011,0.010158,0.96437,0.000475,0.008014,0.002946,0,0.000113,0.010768,0.000037,0.000054,0.000132,0.001777,0.000864,2,0.007052,0.01928,0.078235,0.006323,0.002272,0.012775,0.00797,0.038825,0.032287,0.01721,0.011507,0.013579,0.012548,0.007083,0.061186,0.007485,0.011424,0.028456,-18.181,23.8003,-1.7833,-103.71,552.216,2.05618,0.065098,47.4147,2.80113,14.3897,-6674,231.735,2.95793,84.8763,568.975,25.9757,8.14202,19.9162,-7.8993,4.3638,13.0415,55.2008,334,334,123,319,123,303,301,332,333,140,117,335,126,538,120,2011,503,914,Jadeite,Jadeite,Fluorite,Corundum,Fluorite,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Cr2O3,Mn,Magnetite,U,Crocoite,ThO2,Zr,Hf
Sifleets_a2,5,40,20,40,0,272,0,0.064254,0,0,0.000304,0.626061,76.8463,0.086099,0.784806,0.072504,0,0,0.372332,0.008739,0,0.018741,0.100798,0.0902,21.4169,100.488,0,0.086613,0,0,0.000426,0.895606,97.5648,0.108578,0.958294,0.120941,0,0,0.479004,0.009913,0,0.021325,0.136159,0.106371,0.000002,100.488,0,0.13903,0,0,0.000378,0.335212,32.2074,0.023296,0.215752,0.075296,0,0,0.331647,0.001826,0,0.004018,0.054968,0.025138,66.5861,0,0.210213,0.000001,0,0.001142,0.506838,97.3946,0.070447,0.326216,0.227694,0,0,1.0029,0.005522,0,0.012149,0.166223,0.076018,0,100,2,O,0,0.004176,0,0,0.000011,0.010069,0.967391,0.0007,0.00648,0.002262,0,0,0.009961,0.000055,0,0.000121,0.001651,0.000755,2,0.007046,0.019286,0.078218,0.006325,0.002271,0.012764,0.007964,0.038815,0.032278,0.01721,0.011506,0.013578,0.012547,0.007077,0.061161,0.007479,0.011414,0.028449,-18.931,22.3007,-1.8737,-49.966,526.747,2.06841,0.064976,32.3334,3.3637,18.3101,-266.23,-296.23,3.14424,57.2355,-72.003,28.3278,8.70404,22.7207,-7.8944,4.3649,13.0415,60.2227,334,334,123,319,123,303,301,332,333,140,117,335,126,538,120,2011,503,914,Jadeite,Jadeite,Fluorite,Corundum,Fluorite,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Cr2O3,Mn,Magnetite,U,Crocoite,ThO2,Zr,Hf
