  SAMPLE,LOCALITY,REGION,STATE,STYLE,ZONE
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
T3,Elsmore,New England,NSW,Vein,Main
