  SAMPLE,  NUMBER, TAKEOFF,KILOVOLT, CURRENT,BEAMSIZE,    LINE,  Si WT%,  Na WT%,  Al WT%,  Nb WT%,  Sn WT%,   W WT%,  Ta WT%,  Ti WT%,  Mn WT%,  Fe WT%,  Zr WT%,   O WT%,   TOTAL,    SiO2,    Na2O,   Al2O3,   Nb2O5,    SnO2,     WO3,   Ta2O5,    TiO2,     MnO,     FeO,    ZrO2,       O,   TOTAL,  Si AT%,  Na AT%,  Al AT%,  Nb AT%,  Sn AT%,   W AT%,  Ta AT%,  Ti AT%,  Mn AT%,  Fe AT%,  Zr AT%,   O AT%,Si OXMOL%,Na OXMOL%,Al OXMOL%,Nb OXMOL%,Sn OXMOL%,W OXMOL%,Ta OXMOL%,Ti OXMOL%,Mn OXMOL%,Fe OXMOL%,Zr OXMOL%,O OXMOL%,   TOTAL, FORMULA,   BASIS,Si FORMULA,Na FORMULA,Al FORMULA,Nb FORMULA,Sn FORMULA,W FORMULA,Ta FORMULA,Ti FORMULA,Mn FORMULA,Fe FORMULA,Zr FORMULA,O FORMULA,Si CDL99,Na CDL99,Al CDL99,Nb CDL99,Sn CDL99, W CDL99,Ta CDL99,Ti CDL99,Mn CDL99,Fe CDL99,Zr CDL99,SiO2 CDL99,Na2O CDL99,Al2O3 CDL99,Nb2O5 CDL99,SnO2 CDL99,WO3 CDL99,Ta2O5 CDL99,TiO2 CDL99,MnO CDL99,FeO CDL99,ZrO2 CDL99,Si %ERR ,Na %ERR ,Al %ERR ,Nb %ERR ,Sn %ERR , W %ERR ,Ta %ERR ,Ti %ERR ,Mn %ERR ,Fe %ERR ,Zr %ERR ,   X-POS,   Y-POS,   Z-POS, RELDIST,Si STD_NUM,Na STD_NUM,Al STD_NUM,Nb STD_NUM,Sn STD_NUM,W STD_NUM,Ta STD_NUM,Ti STD_NUM,Mn STD_NUM,Fe STD_NUM,Zr STD_NUM,Si STD_NAM,Na STD_NAM,Al STD_NAM,Nb STD_NAM,Sn STD_NAM,W STD_NAM,Ta STD_NAM,Ti STD_NAM,Mn STD_NAM,Fe STD_NAM,Zr STD_NAM
T1,2,40,20,40,0,68,0,0,0,0,78.3106,0,0,0.269679,0,0.043169,0.001423,21.3063,99.9312,0,0,0,0,99.4239,0,0,0.44984,0,0.055537,0.001923,0.000002,99.9312,0,0,0,0,33.025,0,0,0.281804,0,0.038691,0.000781,66.6538,0,0,0,0,99.0365,0,0,0.845086,0,0.116028,0.002342,0,100,2,O,0,0,0,0,0.99094,0,0,0.008456,0,0.001161,0.000023,2,0.011965,0.014506,0.005658,0.013182,0.016638,0.03928,0.033157,0.00823,0.013544,0.012796,0.012117,0.025596,0.019554,0.010691,0.018857,0.021124,0.049535,0.040486,0.013728,0.017488,0.016462,0.016368,-135.54,-38.265,-18.325,-104.26,0.11791,-42.82,-21.926,2.46025,-686.02,21.7656,601.819,-11.464,-32.525,13.18,99.9985,214,334,319,303,301,332,333,140,335,126,524,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zircon
T1,2,40,20,40,0,69,0,0,0,0.013969,78.4945,0,0.038535,0.195038,0.010202,0.053324,0.012622,21.3304,100.149,0,0,0,0.019983,99.6574,0,0.047053,0.325335,0.013173,0.068602,0.01705,-0.00001,100.149,0,0,0,0.007517,33.0636,0,0.010647,0.203568,0.009284,0.047737,0.006918,66.6507,0,0,0,0.011273,99.1704,0,0.015967,0.610578,0.027845,0.14318,0.02075,0,100,2,O,0,0,0,0.000226,0.992147,0,0.000319,0.006109,0.000279,0.001432,0.000208,2,0.011981,0.014511,0.00566,0.013188,0.016649,0.03929,0.033167,0.008234,0.013548,0.012799,0.012124,0.025631,0.019561,0.010695,0.018866,0.021138,0.049548,0.040498,0.013735,0.017493,0.016466,0.016377,-1731,-54.952,-15.841,67.4248,0.117786,-955.33,60.9952,3.28776,94.8773,17.7791,68.516,-11.464,-32.515,13.18,110.008,214,334,319,303,301,332,333,140,335,126,524,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zircon
T1,2,40,20,40,0,70,0,0,0,0,77.994,0,0,0.489422,0.005496,0.112259,0.008844,21.3918,100.002,0,0,0,0,99.022,0,0,0.816384,0.007097,0.144421,0.011947,0.000002,100.002,0,0,0,0,32.7492,0,0,0.509215,0.004986,0.100178,0.004832,66.6316,0,0,0,0,98.1443,0,0,1.52604,0.014942,0.30022,0.01448,0,100,2,O,0,0,0,0,0.982992,0,0,0.015284,0.00015,0.003007,0.000145,2,0.011919,0.014482,0.00565,0.013167,0.01661,0.039255,0.033133,0.008215,0.013528,0.012783,0.012101,0.025498,0.019522,0.010675,0.018835,0.021088,0.049504,0.040457,0.013703,0.017468,0.016445,0.016345,-192.54,-90.493,-16.649,-365.54,0.118153,-56.262,-36.909,1.48058,174.97,8.85032,97.306,-11.464,-32.505,13.18,119.999,214,334,319,303,301,332,333,140,335,126,524,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zircon
T1,2,40,20,40,0,71,0,0,0,0.02715,78.5337,0,0.007459,0.243754,0,0.062123,0,21.3674,100.242,0,0,0,0.038839,99.7071,0,0.009107,0.406596,0,0.079921,0,-0.00001,100.242,0,0,0,0.014585,33.0229,0,0.002057,0.253974,0,0.055517,0,66.6509,0,0,0,0.021872,99.0468,0,0.003085,0.761753,0,0.166514,0,0,100,2,O,0,0,0,0.000438,0.990922,0,0.000062,0.007621,0,0.001666,0,2,0.011966,0.014505,0.005658,0.013181,0.016639,0.039278,0.033155,0.00823,0.013542,0.012795,0.012117,0.0256,0.019552,0.01069,0.018856,0.021125,0.049533,0.040485,0.013728,0.017486,0.01646,0.016367,-217.27,-29.972,-18.729,35.0232,0.117735,-52.875,313.202,2.69001,-22.626,15.3701,-104.15,-11.464,-32.495,13.18,130.009,214,334,319,303,301,332,333,140,335,126,524,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zircon
T1,2,40,20,40,0,72,0,0,0,0,78.762,0,0,0.180882,0,0.035444,0.019055,21.3727,100.37,0,0,0,0,99.997,0,0,0.301722,0,0.045599,0.025739,0,100.37,0,0,0,0,33.1134,0,0,0.188435,0,0.03167,0.010424,66.6561,0,0,0,0,99.3086,0,0,0.565126,0,0.09498,0.031261,0,100,2,O,0,0,0,0,0.993558,0,0,0.005654,0,0.00095,0.000313,2,0.011982,0.014514,0.005661,0.013187,0.016649,0.03929,0.033167,0.008236,0.013549,0.0128,0.012123,0.025633,0.019564,0.010696,0.018864,0.021137,0.049548,0.040498,0.013738,0.017495,0.016468,0.016375,-51.65,-26.869,-19.164,-297.32,0.117572,-69.033,-294.75,3.52155,-149.83,26.339,45.6158,-11.464,-32.485,13.18,139.999,214,334,319,303,301,332,333,140,335,126,524,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zircon
T1,2,40,20,40,0,73,0,0,0,0,78.5915,0,0,0.232147,0.033434,0.026522,0.00252,21.3624,100.249,0,0,0,0,99.7806,0,0,0.387234,0.043172,0.03412,0.003404,-0.00001,100.249,0,0,0,0,33.054,0,0,0.24193,0.03038,0.023707,0.001379,66.6486,0,0,0,0,99.1083,0,0,0.725396,0.09109,0.071081,0.004135,0,100,2,O,0,0,0,0,0.991887,0,0,0.00726,0.000912,0.000711,0.000041,2,0.01197,0.014509,0.005659,0.013183,0.016641,0.039283,0.03316,0.008232,0.013545,0.012797,0.012119,0.025608,0.019558,0.010693,0.018859,0.021128,0.049539,0.04049,0.013731,0.01749,0.016463,0.01637,-134.48,-23.418,-17.513,-72.912,0.117696,-53.659,-21.351,2.81012,29.657,34.9145,340.216,-11.464,-32.475,13.18,150.009,214,334,319,303,301,332,333,140,335,126,524,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zircon
T1,2,40,20,40,0,74,0,0,0,0,78.6068,0,0,0.240905,0,0.033724,0,21.3638,100.245,0,0,0,0,99.8,0,0,0.401843,0,0.043386,0,0.000004,100.245,0,0,0,0,33.0622,0,0,0.25107,0,0.030146,0,66.6566,0,0,0,0,99.1566,0,0,0.752983,0,0.09041,0,0,100,2,O,0,0,0,0,0.992015,0,0,0.007533,0,0.000905,0,2,0.01197,0.014508,0.005659,0.013182,0.01664,0.039279,0.033157,0.008231,0.013544,0.012796,0.012118,0.025608,0.019556,0.010692,0.018858,0.021126,0.049535,0.040486,0.01373,0.017489,0.016462,0.016369,-135.2,-23.718,-14.047,-82.018,0.117669,-34.891,-73.291,2.71875,-38.299,27.6322,-745.42,-11.464,-32.465,13.18,160,214,334,319,303,301,332,333,140,335,126,524,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zircon
T1,2,40,20,40,0,75,0,0,0,0,78.3001,0,0,0.272522,0,0.050854,0.008455,21.3101,99.942,0,0,0,0,99.4106,0,0,0.454582,0,0.065423,0.011422,0.000002,99.942,0,0,0,0,33.0136,0,0,0.284715,0,0.045569,0.004639,66.6515,0,0,0,0,98.9957,0,0,0.853756,0,0.136645,0.013909,0,100,2,O,0,0,0,0,0.990634,0,0,0.008543,0,0.001367,0.000139,2,0.011962,0.014503,0.005657,0.013179,0.016635,0.039275,0.033152,0.008229,0.013541,0.012794,0.012115,0.025591,0.01955,0.010689,0.018854,0.021121,0.049529,0.040481,0.013726,0.017485,0.016459,0.016365,-99.912,-74.218,-20.153,-56.652,0.117905,-56.064,-50.182,2.43722,-50.014,18.5963,101.866,-11.464,-32.455,13.18,169.998,214,334,319,303,301,332,333,140,335,126,524,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zircon
T1,2,40,20,40,0,76,0,0,0,0,78.5802,0,0,0.469151,0.001253,0.077147,0,21.5219,100.65,0,0,0,0,99.7661,0,0,0.782571,0.001618,0.099249,0,0,100.65,0,0,0,0,32.8017,0,0,0.48526,0.00113,0.068441,0,66.6435,0,0,0,0,98.3367,0,0,1.45477,0.003387,0.205179,0,0,100,2,O,0,0,0,0,0.984393,0,0,0.014563,0.000034,0.002054,0,2,0.011926,0.014484,0.005651,0.013168,0.016613,0.039255,0.033133,0.008217,0.01353,0.012784,0.012102,0.025514,0.019525,0.010677,0.018837,0.021092,0.049504,0.040458,0.013706,0.01747,0.016446,0.016347,-117.49,-64.782,-22.597,-39.966,0.117687,-37.484,-25.228,1.53304,764.056,12.5231,-57.408,-11.464,-32.445,13.18,180.012,214,334,319,303,301,332,333,140,335,126,524,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zircon
T1,2,40,20,40,0,77,0,0,0,0,78.8601,0,0,0.226729,0,0.046725,0.003827,21.4277,100.565,0,0,0,0,100.122,0,0,0.378197,0,0.060112,0.00517,0.000004,100.565,0,0,0,0,33.0679,0,0,0.235578,0,0.041641,0.002088,66.6528,0,0,0,0,99.1624,0,0,0.706441,0,0.12487,0.006262,0,100,2,O,0,0,0,0,0.992244,0,0,0.007069,0,0.001249,0.000063,2,0.011974,0.01451,0.00566,0.013184,0.016643,0.039286,0.033162,0.008233,0.013546,0.012798,0.01212,0.025616,0.019559,0.010694,0.018861,0.02113,0.049543,0.040493,0.013733,0.017491,0.016465,0.016371,-101.77,-95.336,-17.047,-94.707,0.117493,-46.38,-127.46,2.87036,-852.58,20.1738,224.305,-11.464,-32.435,13.18,189.999,214,334,319,303,301,332,333,140,335,126,524,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zircon
T1,2,40,20,40,0,78,0,0,0,0,78.8062,0,0,0.339841,0,0.058556,0.004415,21.4923,100.701,0,0,0,0,100.053,0,0,0.566874,0,0.075332,0.005963,-0.00001,100.701,0,0,0,0,32.9442,0,0,0.352024,0,0.052024,0.002401,66.6493,0,0,0,0,98.7813,0,0,1.05552,0,0.155992,0.0072,0,100,2,O,0,0,0,0,0.988584,0,0,0.010563,0,0.001561,0.000072,2,0.011951,0.014497,0.005655,0.013176,0.016628,0.039269,0.033147,0.008225,0.013538,0.012791,0.012111,0.025567,0.019542,0.010685,0.018848,0.021111,0.049522,0.040474,0.01372,0.01748,0.016455,0.016359,-187.27,-31.06,-13.677,-36.13,0.117518,-52.631,-33.947,2.0114,-677.84,16.2528,194.394,-11.464,-32.425,13.18,200.008,214,334,319,303,301,332,333,140,335,126,524,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zircon
T1,2,40,20,40,0,79,0,0,0,0,78.0725,0,0,0.456681,0,0.088022,0.008829,21.3825,100.009,0,0,0,0,99.1216,0,0,0.761771,0,0.113239,0.011927,-0.00001,100.009,0,0,0,0,32.8007,0,0,0.475419,0,0.078594,0.004827,66.6405,0,0,0,0,98.3248,0,0,1.42514,0,0.235596,0.014468,0,100,2,O,0,0,0,0,0.984408,0,0,0.014268,0,0.002359,0.000145,2,0.011925,0.014484,0.005651,0.013168,0.016613,0.039254,0.033133,0.008217,0.01353,0.012784,0.012102,0.025512,0.019525,0.010677,0.018837,0.021092,0.049503,0.040457,0.013706,0.01747,0.016446,0.016347,-121.36,-35.748,-16.29,-25.945,0.118078,-43.996,-23.087,1.56743,-33.35,11.0734,97.4796,-11.464,-32.415,13.1795,209.999,214,334,319,303,301,332,333,140,335,126,524,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zircon
T1,2,40,20,40,0,80,0,0.005506,0,0,78.4666,0,0,0.398379,0.002482,0.06934,0.017855,21.4503,100.41,0,0.007421,0,0,99.6219,0,0,0.66452,0.003205,0.089206,0.024118,0.000008,100.41,0,0.011904,0,0,32.8616,0,0,0.413409,0.002246,0.061717,0.009729,66.6394,0,0.017844,0,0,98.5218,0,0,1.23943,0.006732,0.185032,0.029169,0,100,2,O,0,0.000357,0,0,0.986252,0,0,0.012407,0.000067,0.001852,0.000292,2,0.011939,0.014491,0.005653,0.013173,0.016623,0.039267,0.033144,0.008222,0.013535,0.012788,0.012107,0.025542,0.019534,0.010682,0.018844,0.021104,0.049518,0.040471,0.013714,0.017477,0.016452,0.016355,-278.79,187.06,-19.486,-34.22,0.117794,-193.82,-50.894,1.75704,386.385,13.8478,48.5765,-11.464,-32.405,13.1795,220.009,214,334,319,303,301,332,333,140,335,126,524,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zircon
